ftr1,ftr2,file,xpatexgene,stagestart,superterm,orientation,figlegend
y437Et,s1999Tg,y437s1999Day4-2.jpg,Kaede,Day4,branchial arches,dorsal,"View of larva transgenic for y437Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in lens, branchial arches, optic tectum (radial glia), heart, muscle, retina and integument."
y437Et,s1999Tg,y437s1999Day4-2.jpg,Kaede,Day4,optic tectum ,dorsal,"View of larva transgenic for y437Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in lens, branchial arches, optic tectum (radial glia), heart, muscle, retina and integument."
y437Et,s1999Tg,y437s1999Day4-2.jpg,Kaede,Day4,heart,dorsal,"View of larva transgenic for y437Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in lens, branchial arches, optic tectum (radial glia), heart, muscle, retina and integument."
y437Et,s1999Tg,y437s1999Day4-2.jpg,Kaede,Day4,muscle,dorsal,"View of larva transgenic for y437Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in lens, branchial arches, optic tectum (radial glia), heart, muscle, retina and integument."
y437Et,s1999Tg,y437s1999Day4-2.jpg,Kaede,Day4,retina,dorsal,"View of larva transgenic for y437Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in lens, branchial arches, optic tectum (radial glia), heart, muscle, retina and integument."
y437Et,s1999Tg,y437s1999Day4-2.jpg,Kaede,Day4,integument,dorsal,"View of larva transgenic for y437Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in lens, branchial arches, optic tectum (radial glia), heart, muscle, retina and integument."
y437Et,s1999Tg,y437s1999Day4-3.jpg,Kaede,Day4,lens,lateral,"View of larva transgenic for y437Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in lens, branchial arches, optic tectum (radial glia), heart, muscle, retina and integument."
y437Et,s1999Tg,y437s1999Day4-3.jpg,Kaede,Day4,branchial arches,lateral,"View of larva transgenic for y437Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in lens, branchial arches, optic tectum (radial glia), heart, muscle, retina and integument."
y437Et,s1999Tg,y437s1999Day4-3.jpg,Kaede,Day4,optic tectum ,lateral,"View of larva transgenic for y437Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in lens, branchial arches, optic tectum (radial glia), heart, muscle, retina and integument."
y437Et,s1999Tg,y437s1999Day4-3.jpg,Kaede,Day4,heart,lateral,"View of larva transgenic for y437Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in lens, branchial arches, optic tectum (radial glia), heart, muscle, retina and integument."
y437Et,s1999Tg,y437s1999Day4-3.jpg,Kaede,Day4,muscle,lateral,"View of larva transgenic for y437Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in lens, branchial arches, optic tectum (radial glia), heart, muscle, retina and integument."
y437Et,s1999Tg,y437s1999Day4-3.jpg,Kaede,Day4,retina,lateral,"View of larva transgenic for y437Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in lens, branchial arches, optic tectum (radial glia), heart, muscle, retina and integument."
y437Et,s1999Tg,y437s1999Day4-3.jpg,Kaede,Day4,integument,lateral,"View of larva transgenic for y437Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in lens, branchial arches, optic tectum (radial glia), heart, muscle, retina and integument."
y437Et,s1999Tg,y437s1999Day4-4.jpg,Kaede,Day4,lens,lateral,"View of larva transgenic for y437Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in lens, branchial arches, optic tectum (radial glia), heart, muscle, retina and integument."
y437Et,s1999Tg,y437s1999Day4-4.jpg,Kaede,Day4,branchial arches,lateral,"View of larva transgenic for y437Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in lens, branchial arches, optic tectum (radial glia), heart, muscle, retina and integument."
y437Et,s1999Tg,y437s1999Day4-4.jpg,Kaede,Day4,optic tectum ,lateral,"View of larva transgenic for y437Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in lens, branchial arches, optic tectum (radial glia), heart, muscle, retina and integument."
y437Et,s1999Tg,y437s1999Day4-4.jpg,Kaede,Day4,heart,lateral,"View of larva transgenic for y437Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in lens, branchial arches, optic tectum (radial glia), heart, muscle, retina and integument."
y437Et,s1999Tg,y437s1999Day4-4.jpg,Kaede,Day4,muscle,lateral,"View of larva transgenic for y437Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in lens, branchial arches, optic tectum (radial glia), heart, muscle, retina and integument."
y437Et,s1999Tg,y437s1999Day4-4.jpg,Kaede,Day4,retina,lateral,"View of larva transgenic for y437Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in lens, branchial arches, optic tectum (radial glia), heart, muscle, retina and integument."
y437Et,s1999Tg,y437s1999Day4-4.jpg,Kaede,Day4,integument,lateral,"View of larva transgenic for y437Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in lens, branchial arches, optic tectum (radial glia), heart, muscle, retina and integument."
y437Et,s1999Tg,y437s1999Day4-5.jpg,Kaede,Day4,lens,lateral,"View of larva transgenic for y437Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in lens, branchial arches, optic tectum (radial glia), heart, muscle, retina and integument."
y437Et,s1999Tg,y437s1999Day4-5.jpg,Kaede,Day4,branchial arches,lateral,"View of larva transgenic for y437Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in lens, branchial arches, optic tectum (radial glia), heart, muscle, retina and integument."
y437Et,s1999Tg,y437s1999Day4-5.jpg,Kaede,Day4,optic tectum ,lateral,"View of larva transgenic for y437Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in lens, branchial arches, optic tectum (radial glia), heart, muscle, retina and integument."
y437Et,s1999Tg,y437s1999Day4-5.jpg,Kaede,Day4,heart,lateral,"View of larva transgenic for y437Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in lens, branchial arches, optic tectum (radial glia), heart, muscle, retina and integument."
y437Et,s1999Tg,y437s1999Day4-5.jpg,Kaede,Day4,muscle,lateral,"View of larva transgenic for y437Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in lens, branchial arches, optic tectum (radial glia), heart, muscle, retina and integument."
y437Et,s1999Tg,y437s1999Day4-5.jpg,Kaede,Day4,retina,lateral,"View of larva transgenic for y437Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in lens, branchial arches, optic tectum (radial glia), heart, muscle, retina and integument."
y437Et,s1999Tg,y437s1999Day4-5.jpg,Kaede,Day4,integument,lateral,"View of larva transgenic for y437Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in lens, branchial arches, optic tectum (radial glia), heart, muscle, retina and integument."
y438Et,s1999Tg,y438s1999Day4-1.jpg,Kaede,Day4,blood,dorsal,"View of larva transgenic for y438Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in blood."
y438Et,s1999Tg,y438s1999Day4-2.jpg,Kaede,Day4,blood,dorsal,"View of larva transgenic for y438Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in blood."
y438Et,s1999Tg,y438s1999Day4-3.jpg,Kaede,Day4,blood,lateral,"View of larva transgenic for y438Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in blood."
y438Et,s1999Tg,y438s1999Day4-4.jpg,Kaede,Day4,blood,lateral,"View of larva transgenic for y438Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in blood."
y438Et,s1999Tg,y438s1999Day4-5.jpg,Kaede,Day4,blood,lateral,"View of larva transgenic for y438Et and Tg(UAS:Kaede)s1999t, which expresses Kaede in blood."
