accession,feature_id,fmrel_type,marker_id,symbol,ensdarg
A0A2R8QGV8,ZDB-ALT-190501-784,is allele of,ZDB-GENE-071001-1,ryr2a,ENSDARG00000098856
A0A2R8QS07,ZDB-ALT-190501-784,is allele of,ZDB-GENE-071001-1,ryr2a,ENSDARG00000098856
B3DJG0,ZDB-ALT-200811-4,is allele of,ZDB-GENE-000502-1,bmpr1aa,ENSDARG00000019728
Q1RLX1,ZDB-ALT-200811-4,is allele of,ZDB-GENE-000502-1,bmpr1aa,ENSDARG00000019728
B3DJG0,ZDB-ALT-200811-4,is allele of,ZDB-GENE-000502-1,bmpr1aa,ENSDARG00000019728
Q1RLX1,ZDB-ALT-200811-4,is allele of,ZDB-GENE-000502-1,bmpr1aa,ENSDARG00000019728
B3DJG0,ZDB-ALT-200811-4,created by,ZDB-CRISPR-200811-3,CRISPR1-bmpr1aa,ENSDARG00000019728
Q1RLX1,ZDB-ALT-200811-4,created by,ZDB-CRISPR-200811-3,CRISPR1-bmpr1aa,ENSDARG00000019728
B3DJG0,ZDB-ALT-200811-4,created by,ZDB-CRISPR-200811-3,CRISPR1-bmpr1aa,ENSDARG00000019728
Q1RLX1,ZDB-ALT-200811-4,created by,ZDB-CRISPR-200811-3,CRISPR1-bmpr1aa,ENSDARG00000019728
A0A0G2L2B8,ZDB-ALT-200911-6,created by,ZDB-CRISPR-200911-2,CRISPR1-pdgfrb,ENSDARG00000100897
A0A2R8QHE8,ZDB-ALT-200911-6,created by,ZDB-CRISPR-200911-2,CRISPR1-pdgfrb,ENSDARG00000100897
A0A0G2L2B8,ZDB-ALT-200911-6,created by,ZDB-CRISPR-200911-2,CRISPR1-pdgfrb,ENSDARG00000100897
A0A2R8QHE8,ZDB-ALT-200911-6,created by,ZDB-CRISPR-200911-2,CRISPR1-pdgfrb,ENSDARG00000100897
A0A0G2L2B8,ZDB-ALT-200915-4,created by,ZDB-CRISPR-200911-2,CRISPR1-pdgfrb,ENSDARG00000100897
A0A2R8QHE8,ZDB-ALT-200915-4,created by,ZDB-CRISPR-200911-2,CRISPR1-pdgfrb,ENSDARG00000100897
A0A0G2L2B8,ZDB-ALT-200915-4,created by,ZDB-CRISPR-200911-2,CRISPR1-pdgfrb,ENSDARG00000100897
A0A2R8QHE8,ZDB-ALT-200915-4,created by,ZDB-CRISPR-200911-2,CRISPR1-pdgfrb,ENSDARG00000100897
A0A0G2L2B8,ZDB-ALT-200915-4,is allele of,ZDB-GENE-030805-2,pdgfrb,ENSDARG00000100897
A0A2R8QHE8,ZDB-ALT-200915-4,is allele of,ZDB-GENE-030805-2,pdgfrb,ENSDARG00000100897
A0A0G2L2B8,ZDB-ALT-200915-4,is allele of,ZDB-GENE-030805-2,pdgfrb,ENSDARG00000100897
A0A2R8QHE8,ZDB-ALT-200915-4,is allele of,ZDB-GENE-030805-2,pdgfrb,ENSDARG00000100897
A0A0G2L2B8,ZDB-ALT-200911-6,is allele of,ZDB-GENE-030805-2,pdgfrb,ENSDARG00000100897
A0A2R8QHE8,ZDB-ALT-200911-6,is allele of,ZDB-GENE-030805-2,pdgfrb,ENSDARG00000100897
A0A0G2L2B8,ZDB-ALT-200911-6,is allele of,ZDB-GENE-030805-2,pdgfrb,ENSDARG00000100897
A0A2R8QHE8,ZDB-ALT-200911-6,is allele of,ZDB-GENE-030805-2,pdgfrb,ENSDARG00000100897
A0A0G2L2B8,ZDB-ALT-200911-6,contains innocuous sequence feature,ZDB-TGCONSTRCT-200929-1,tg(pdgfrb:creert2),ENSDARG00000100897
A0A2R8QHE8,ZDB-ALT-200911-6,contains innocuous sequence feature,ZDB-TGCONSTRCT-200929-1,tg(pdgfrb:creert2),ENSDARG00000100897
A0A0G2L2B8,ZDB-ALT-200911-6,contains innocuous sequence feature,ZDB-TGCONSTRCT-200929-1,tg(pdgfrb:creert2),ENSDARG00000100897
A0A2R8QHE8,ZDB-ALT-200911-6,contains innocuous sequence feature,ZDB-TGCONSTRCT-200929-1,tg(pdgfrb:creert2),ENSDARG00000100897
A0A2R8QPM0,ZDB-ALT-190501-844,is allele of,ZDB-GENE-201012-1,cckbrb,ENSDARG00000076824
A0A2R8RW39,ZDB-ALT-190501-844,is allele of,ZDB-GENE-201012-1,cckbrb,ENSDARG00000076824
F1QC25,ZDB-ALT-190501-844,is allele of,ZDB-GENE-201012-1,cckbrb,ENSDARG00000076824
A0A2R8QPM0,ZDB-ALT-190501-844,is allele of,ZDB-GENE-201012-1,cckbrb,ENSDARG00000076824
A0A2R8RW39,ZDB-ALT-190501-844,is allele of,ZDB-GENE-201012-1,cckbrb,ENSDARG00000076824
F1QC25,ZDB-ALT-190501-844,is allele of,ZDB-GENE-201012-1,cckbrb,ENSDARG00000076824
A0A2R8QPM0,ZDB-ALT-190501-844,is allele of,ZDB-GENE-201012-1,cckbrb,ENSDARG00000076824
A0A2R8RW39,ZDB-ALT-190501-844,is allele of,ZDB-GENE-201012-1,cckbrb,ENSDARG00000076824
F1QC25,ZDB-ALT-190501-844,is allele of,ZDB-GENE-201012-1,cckbrb,ENSDARG00000076824
A0A2R8Q7E4,ZDB-ALT-201014-5,contains innocuous sequence feature,ZDB-TGCONSTRCT-201014-1,tg(dll4:gal4),ENSDARG00000070425
Q5SPB5,ZDB-ALT-201014-5,contains innocuous sequence feature,ZDB-TGCONSTRCT-201014-1,tg(dll4:gal4),ENSDARG00000070425
A0A2R8Q7E4,ZDB-ALT-201014-5,contains innocuous sequence feature,ZDB-TGCONSTRCT-201014-1,tg(dll4:gal4),ENSDARG00000070425
Q5SPB5,ZDB-ALT-201014-5,contains innocuous sequence feature,ZDB-TGCONSTRCT-201014-1,tg(dll4:gal4),ENSDARG00000070425
A0A2R8QPM0,ZDB-ALT-190501-845,is allele of,ZDB-GENE-201012-1,cckbrb,ENSDARG00000076824
A0A2R8RW39,ZDB-ALT-190501-845,is allele of,ZDB-GENE-201012-1,cckbrb,ENSDARG00000076824
F1QC25,ZDB-ALT-190501-845,is allele of,ZDB-GENE-201012-1,cckbrb,ENSDARG00000076824
A0A2R8QPM0,ZDB-ALT-190501-845,is allele of,ZDB-GENE-201012-1,cckbrb,ENSDARG00000076824
A0A2R8RW39,ZDB-ALT-190501-845,is allele of,ZDB-GENE-201012-1,cckbrb,ENSDARG00000076824
F1QC25,ZDB-ALT-190501-845,is allele of,ZDB-GENE-201012-1,cckbrb,ENSDARG00000076824
A0A2R8QPM0,ZDB-ALT-190501-845,is allele of,ZDB-GENE-201012-1,cckbrb,ENSDARG00000076824
A0A2R8RW39,ZDB-ALT-190501-845,is allele of,ZDB-GENE-201012-1,cckbrb,ENSDARG00000076824
F1QC25,ZDB-ALT-190501-845,is allele of,ZDB-GENE-201012-1,cckbrb,ENSDARG00000076824
A0A0G2L2B8,ZDB-ALT-200915-4,contains innocuous sequence feature,ZDB-TGCONSTRCT-200929-2,tg(pdgfrb:teta-2a-amcyan),ENSDARG00000100897
A0A2R8QHE8,ZDB-ALT-200915-4,contains innocuous sequence feature,ZDB-TGCONSTRCT-200929-2,tg(pdgfrb:teta-2a-amcyan),ENSDARG00000100897
A0A0G2L2B8,ZDB-ALT-200915-4,contains innocuous sequence feature,ZDB-TGCONSTRCT-200929-2,tg(pdgfrb:teta-2a-amcyan),ENSDARG00000100897
A0A2R8QHE8,ZDB-ALT-200915-4,contains innocuous sequence feature,ZDB-TGCONSTRCT-200929-2,tg(pdgfrb:teta-2a-amcyan),ENSDARG00000100897
F1R1D9,ZDB-ALT-190501-671,is allele of,ZDB-GENE-111027-23,ankrd50,ENSDARG00000045666
E7F0Q2,ZDB-ALT-190501-301,is allele of,ZDB-GENE-211222-13,unm_sa20803,ENSDARG00000075540
F1R229,ZDB-ALT-190501-314,is allele of,ZDB-GENE-211222-25,unm_sa24526,ENSDARG00000010075
E7F153,ZDB-ALT-190501-419,is allele of,ZDB-GENE-211230-13,unm_sa36923,ENSDARG00000075321
E7FB21,ZDB-ALT-190501-435,is allele of,ZDB-GENE-211230-29,unm_sa38001,ENSDARG00000029232
E7FDG9,ZDB-ALT-190501-435,is allele of,ZDB-GENE-211230-29,unm_sa38001,ENSDARG00000029232
E7FB21,ZDB-ALT-190501-435,is allele of,ZDB-GENE-211230-29,unm_sa38001,ENSDARG00000029232
E7FDG9,ZDB-ALT-190501-435,is allele of,ZDB-GENE-211230-29,unm_sa38001,ENSDARG00000029232
E7F2W4,ZDB-ALT-190501-388,is allele of,ZDB-GENE-211223-29,unm_sa34860,ENSDARG00000058284
F1QMP6,ZDB-ALT-190501-465,is allele of,ZDB-GENE-211230-59,unm_sa38374,ENSDARG00000079154
E7F311,ZDB-ALT-190501-502,is allele of,ZDB-GENE-220112-24,unm_sa39988,ENSDARG00000089947
E7F153,ZDB-ALT-190501-552,is allele of,ZDB-GENE-220523-38,unm_sa43352,ENSDARG00000075321
A0A286Y8U0,ZDB-ALT-190501-598,is allele of,ZDB-GENE-220523-79,unm_sa18691,ENSDARG00000106258
E7F948,ZDB-ALT-190501-601,is allele of,ZDB-GENE-220523-82,unm_sa19612,ENSDARG00000042887
E7EXQ4,ZDB-ALT-190501-602,is allele of,ZDB-GENE-220523-83,unm_sa19663,ENSDARG00000011884
F1QS78,ZDB-ALT-190501-603,is allele of,ZDB-GENE-220523-84,unm_sa19927,ENSDARG00000079348
F1QS63,ZDB-ALT-190501-606,is allele of,ZDB-GENE-220523-87,unm_sa19982,ENSDARG00000031534
F2Z4W6,ZDB-ALT-190501-609,is allele of,ZDB-GENE-220523-90,unm_sa20349,ENSDARG00000078938
E7FD48,ZDB-ALT-190501-610,is allele of,ZDB-GENE-220523-91,unm_sa20367,ENSDARG00000068742
A0A0G2KPF8,ZDB-ALT-190501-611,is allele of,ZDB-GENE-220523-92,unm_sa20558,ENSDARG00000104980
A0A0G2KPF8,ZDB-ALT-190501-612,is allele of,ZDB-GENE-220523-93,unm_sa20559,ENSDARG00000104980
G1K2J9,ZDB-ALT-190501-613,is allele of,ZDB-GENE-220523-94,unm_sa20599,ENSDARG00000099908
F1QWZ8,ZDB-ALT-190501-614,is allele of,ZDB-GENE-220523-95,unm_sa20824,ENSDARG00000026246
F1QHY2,ZDB-ALT-190501-615,is allele of,ZDB-GENE-220523-96,unm_sa21114,ENSDARG00000077330
F1QHY2,ZDB-ALT-190501-616,is allele of,ZDB-GENE-220523-97,unm_sa21115,ENSDARG00000077330
A0A0G2KH46,ZDB-ALT-190501-617,is allele of,ZDB-GENE-220523-98,unm_sa21408,ENSDARG00000098636
F1R8M9,ZDB-ALT-190501-619,is allele of,ZDB-GENE-220523-100,unm_sa21710,ENSDARG00000078394
E7F582,ZDB-ALT-190501-620,is allele of,ZDB-GENE-220523-101,unm_sa21817,ENSDARG00000079483
F1QJ31,ZDB-ALT-190501-622,is allele of,ZDB-GENE-220523-103,unm_sa22732,ENSDARG00000087950
A0A286Y824,ZDB-ALT-190501-624,is allele of,ZDB-GENE-220523-105,unm_sa22857,ENSDARG00000108060
E7EXL7,ZDB-ALT-190501-625,is allele of,ZDB-GENE-220523-106,unm_sa22918,ENSDARG00000078204
A0A2R8PY57,ZDB-ALT-190501-626,is allele of,ZDB-GENE-220523-107,unm_sa22980,ENSDARG00000098113
E7F3K8,ZDB-ALT-190501-626,is allele of,ZDB-GENE-220523-107,unm_sa22980,ENSDARG00000098113
A0A2R8PY57,ZDB-ALT-190501-626,is allele of,ZDB-GENE-220523-107,unm_sa22980,ENSDARG00000098113
E7F3K8,ZDB-ALT-190501-626,is allele of,ZDB-GENE-220523-107,unm_sa22980,ENSDARG00000098113
E7F8E6,ZDB-ALT-190501-627,is allele of,ZDB-GENE-220523-108,unm_sa23189,ENSDARG00000089607
E7F4G3,ZDB-ALT-190501-628,is allele of,ZDB-GENE-220523-109,unm_sa23335,ENSDARG00000068104
F1R8W7,ZDB-ALT-190501-629,is allele of,ZDB-GENE-220523-110,unm_sa23406,ENSDARG00000075606
A0A0G2L4Z6,ZDB-ALT-190501-632,is allele of,ZDB-GENE-220523-113,unm_sa23841,ENSDARG00000098909
F1R2G1,ZDB-ALT-190501-636,is allele of,ZDB-GENE-220523-117,unm_sa24162,ENSDARG00000079876
E7F846,ZDB-ALT-190501-637,is allele of,ZDB-GENE-220523-118,unm_sa24257,ENSDARG00000104883
F1R0N1,ZDB-ALT-190501-638,is allele of,ZDB-GENE-220523-119,unm_sa24419,ENSDARG00000069904
E7F8I6,ZDB-ALT-190501-639,is allele of,ZDB-GENE-220523-120,unm_sa24501,ENSDARG00000086944
A0A0G2L365,ZDB-ALT-190501-640,is allele of,ZDB-GENE-220523-121,unm_sa24573,ENSDARG00000103837
A0A0G2KVZ0,ZDB-ALT-190501-643,is allele of,ZDB-GENE-220523-124,unm_sa24763,ENSDARG00000102191
A0A2R8RWL0,ZDB-ALT-190501-643,is allele of,ZDB-GENE-220523-124,unm_sa24763,ENSDARG00000102191
A0A0G2KVZ0,ZDB-ALT-190501-643,is allele of,ZDB-GENE-220523-124,unm_sa24763,ENSDARG00000102191
A0A2R8RWL0,ZDB-ALT-190501-643,is allele of,ZDB-GENE-220523-124,unm_sa24763,ENSDARG00000102191
A0A0G2KMC2,ZDB-ALT-190501-644,is allele of,ZDB-GENE-220523-125,unm_sa24790,ENSDARG00000105274
A0A0G2L2S4,ZDB-ALT-190501-645,is allele of,ZDB-GENE-220523-126,unm_sa24793,ENSDARG00000098215
A0A2R8QID4,ZDB-ALT-190501-645,is allele of,ZDB-GENE-220523-126,unm_sa24793,ENSDARG00000098215
A0A0G2L2S4,ZDB-ALT-190501-645,is allele of,ZDB-GENE-220523-126,unm_sa24793,ENSDARG00000098215
A0A2R8QID4,ZDB-ALT-190501-645,is allele of,ZDB-GENE-220523-126,unm_sa24793,ENSDARG00000098215
A0A2R8Q2S1,ZDB-ALT-190501-646,is allele of,ZDB-GENE-220523-127,unm_sa25545,ENSDARG00000056677
E7EZA6,ZDB-ALT-190501-646,is allele of,ZDB-GENE-220523-127,unm_sa25545,ENSDARG00000056677
A0A2R8Q2S1,ZDB-ALT-190501-646,is allele of,ZDB-GENE-220523-127,unm_sa25545,ENSDARG00000056677
E7EZA6,ZDB-ALT-190501-646,is allele of,ZDB-GENE-220523-127,unm_sa25545,ENSDARG00000056677
A0A0G2KGC4,ZDB-ALT-190501-648,is allele of,ZDB-GENE-220523-129,unm_sa26816,ENSDARG00000104277
A0A0G2L321,ZDB-ALT-190501-648,is allele of,ZDB-GENE-220523-129,unm_sa26816,ENSDARG00000104277
A0A2R8Q8G1,ZDB-ALT-190501-648,is allele of,ZDB-GENE-220523-129,unm_sa26816,ENSDARG00000104277
A0A0G2KGC4,ZDB-ALT-190501-648,is allele of,ZDB-GENE-220523-129,unm_sa26816,ENSDARG00000104277
A0A0G2L321,ZDB-ALT-190501-648,is allele of,ZDB-GENE-220523-129,unm_sa26816,ENSDARG00000104277
A0A2R8Q8G1,ZDB-ALT-190501-648,is allele of,ZDB-GENE-220523-129,unm_sa26816,ENSDARG00000104277
A0A0G2KGC4,ZDB-ALT-190501-648,is allele of,ZDB-GENE-220523-129,unm_sa26816,ENSDARG00000104277
A0A0G2L321,ZDB-ALT-190501-648,is allele of,ZDB-GENE-220523-129,unm_sa26816,ENSDARG00000104277
A0A2R8Q8G1,ZDB-ALT-190501-648,is allele of,ZDB-GENE-220523-129,unm_sa26816,ENSDARG00000104277
A0A2R8RI00,ZDB-ALT-190501-649,is allele of,ZDB-GENE-220523-130,unm_sa27599,ENSDARG00000086969
E7F3Q3,ZDB-ALT-190501-649,is allele of,ZDB-GENE-220523-130,unm_sa27599,ENSDARG00000086969
A0A2R8RI00,ZDB-ALT-190501-649,is allele of,ZDB-GENE-220523-130,unm_sa27599,ENSDARG00000086969
E7F3Q3,ZDB-ALT-190501-649,is allele of,ZDB-GENE-220523-130,unm_sa27599,ENSDARG00000086969
A0A0G2KD52,ZDB-ALT-190501-650,is allele of,ZDB-GENE-220523-131,unm_sa28347,ENSDARG00000101049
A0A2R8PWG3,ZDB-ALT-190501-650,is allele of,ZDB-GENE-220523-131,unm_sa28347,ENSDARG00000101049
A0A0G2KD52,ZDB-ALT-190501-650,is allele of,ZDB-GENE-220523-131,unm_sa28347,ENSDARG00000101049
A0A2R8PWG3,ZDB-ALT-190501-650,is allele of,ZDB-GENE-220523-131,unm_sa28347,ENSDARG00000101049
E7F2R0,ZDB-ALT-190501-651,is allele of,ZDB-GENE-220523-132,unm_sa30652,ENSDARG00000069333
A0A286Y824,ZDB-ALT-190501-652,is allele of,ZDB-GENE-220523-133,unm_sa30688,ENSDARG00000108060
A0A2R8Q3M6,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
A0A2R8Q8K4,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
A0A2R8QCJ5,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
A0A2R8QMZ8,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
A0A2R8QND2,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
E7EZ22,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
A0A2R8Q3M6,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
A0A2R8Q8K4,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
A0A2R8QCJ5,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
A0A2R8QMZ8,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
A0A2R8QND2,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
E7EZ22,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
A0A2R8Q3M6,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
A0A2R8Q8K4,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
A0A2R8QCJ5,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
A0A2R8QMZ8,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
A0A2R8QND2,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
E7EZ22,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
A0A2R8Q3M6,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
A0A2R8Q8K4,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
A0A2R8QCJ5,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
A0A2R8QMZ8,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
A0A2R8QND2,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
E7EZ22,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
A0A2R8Q3M6,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
A0A2R8Q8K4,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
A0A2R8QCJ5,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
A0A2R8QMZ8,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
A0A2R8QND2,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
E7EZ22,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
A0A2R8Q3M6,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
A0A2R8Q8K4,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
A0A2R8QCJ5,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
A0A2R8QMZ8,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
A0A2R8QND2,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
E7EZ22,ZDB-ALT-190501-653,is allele of,ZDB-GENE-220523-134,unm_sa30705,ENSDARG00000078775
E7EXQ4,ZDB-ALT-190501-654,is allele of,ZDB-GENE-220523-135,unm_sa30812,ENSDARG00000011884
E7F229,ZDB-ALT-190501-655,is allele of,ZDB-GENE-220523-136,unm_sa30824,ENSDARG00000078427
F1QH67,ZDB-ALT-190501-657,is allele of,ZDB-GENE-220523-138,unm_sa30842,ENSDARG00000036852
E7EZT0,ZDB-ALT-190501-658,is allele of,ZDB-GENE-220523-139,unm_sa30881,ENSDARG00000013390
A0A0G2KIM8,ZDB-ALT-190501-659,is allele of,ZDB-GENE-220523-140,unm_sa31018,ENSDARG00000100757
A0A0G2L8X4,ZDB-ALT-190501-662,is allele of,ZDB-GENE-220523-143,unm_sa31256,ENSDARG00000100981
A0A2R8Q441,ZDB-ALT-190501-662,is allele of,ZDB-GENE-220523-143,unm_sa31256,ENSDARG00000100981
A0A0G2L8X4,ZDB-ALT-190501-662,is allele of,ZDB-GENE-220523-143,unm_sa31256,ENSDARG00000100981
A0A2R8Q441,ZDB-ALT-190501-662,is allele of,ZDB-GENE-220523-143,unm_sa31256,ENSDARG00000100981
A0A0G2LAP2,ZDB-ALT-190501-663,is allele of,ZDB-GENE-220523-144,unm_sa31419,ENSDARG00000101452
E7F2S8,ZDB-ALT-190501-665,is allele of,ZDB-GENE-220523-146,unm_sa31603,ENSDARG00000059503
F1QG40,ZDB-ALT-190501-666,is allele of,ZDB-GENE-220523-147,unm_sa31623,ENSDARG00000051804
E7F3V4,ZDB-ALT-190501-668,is allele of,ZDB-GENE-220523-149,unm_sa31715,ENSDARG00000044355
E7F927,ZDB-ALT-190501-669,is allele of,ZDB-GENE-220523-150,unm_sa31781,ENSDARG00000087245
E7FBQ4,ZDB-ALT-190501-672,is allele of,ZDB-GENE-220523-152,unm_sa32065,ENSDARG00000077316
E7FBK2,ZDB-ALT-190501-673,is allele of,ZDB-GENE-220523-153,unm_sa32067,ENSDARG00000088463
A0A2R8PY57,ZDB-ALT-190501-674,is allele of,ZDB-GENE-220523-154,unm_sa32116,ENSDARG00000098113
E7F3K8,ZDB-ALT-190501-674,is allele of,ZDB-GENE-220523-154,unm_sa32116,ENSDARG00000098113
A0A2R8PY57,ZDB-ALT-190501-674,is allele of,ZDB-GENE-220523-154,unm_sa32116,ENSDARG00000098113
E7F3K8,ZDB-ALT-190501-674,is allele of,ZDB-GENE-220523-154,unm_sa32116,ENSDARG00000098113
A0A0G2L365,ZDB-ALT-190501-675,is allele of,ZDB-GENE-220523-155,unm_sa32501,ENSDARG00000103837
H9GZE9,ZDB-ALT-190501-677,is allele of,ZDB-GENE-220523-157,unm_sa32560,ENSDARG00000102982
A0A0G2KI30,ZDB-ALT-190501-678,is allele of,ZDB-GENE-220523-158,unm_sa32561,ENSDARG00000099178
E7F0T7,ZDB-ALT-190501-681,is allele of,ZDB-GENE-220523-161,unm_sa32833,ENSDARG00000019278
A0A0G2L0S9,ZDB-ALT-190501-682,is allele of,ZDB-GENE-220523-162,unm_sa33060,ENSDARG00000100700
F1QS78,ZDB-ALT-190501-683,is allele of,ZDB-GENE-220523-163,unm_sa33073,ENSDARG00000079348
E7F054,ZDB-ALT-190501-687,is allele of,ZDB-GENE-220523-167,unm_sa33314,ENSDARG00000078364
E7FA54,ZDB-ALT-190501-688,is allele of,ZDB-GENE-220523-168,unm_sa33348,ENSDARG00000079482
A0A0G2L082,ZDB-ALT-190501-689,is allele of,ZDB-GENE-220523-169,unm_sa33490,ENSDARG00000104041
F1RBB2,ZDB-ALT-190501-693,is allele of,ZDB-GENE-220523-173,unm_sa33528,ENSDARG00000076082
F1QI16,ZDB-ALT-190501-694,is allele of,ZDB-GENE-220523-174,unm_sa33539,ENSDARG00000078272
A0A0G2LAP2,ZDB-ALT-190501-695,is allele of,ZDB-GENE-220523-175,unm_sa33556,ENSDARG00000101452
E7FF92,ZDB-ALT-190501-697,is allele of,ZDB-GENE-220523-177,unm_sa33981,ENSDARG00000014169
A0A1L1QZK3,ZDB-ALT-190501-698,is allele of,ZDB-GENE-220523-178,unm_sa34179,ENSDARG00000052059
F1QHY2,ZDB-ALT-190501-699,is allele of,ZDB-GENE-220523-179,unm_sa34215,ENSDARG00000077330
F1QHY2,ZDB-ALT-190501-700,is allele of,ZDB-GENE-220523-180,unm_sa34216,ENSDARG00000077330
E7F718,ZDB-ALT-190501-703,is allele of,ZDB-GENE-220523-183,unm_sa34249,ENSDARG00000098989
A0A1L1QZK6,ZDB-ALT-190501-704,is allele of,ZDB-GENE-220523-184,unm_sa34258,ENSDARG00000063158
A0A1L1QZW0,ZDB-ALT-190501-704,is allele of,ZDB-GENE-220523-184,unm_sa34258,ENSDARG00000063158
A0A2R8PY30,ZDB-ALT-190501-704,is allele of,ZDB-GENE-220523-184,unm_sa34258,ENSDARG00000063158
F1QF65,ZDB-ALT-190501-704,is allele of,ZDB-GENE-220523-184,unm_sa34258,ENSDARG00000063158
A0A1L1QZK6,ZDB-ALT-190501-704,is allele of,ZDB-GENE-220523-184,unm_sa34258,ENSDARG00000063158
A0A1L1QZW0,ZDB-ALT-190501-704,is allele of,ZDB-GENE-220523-184,unm_sa34258,ENSDARG00000063158
A0A2R8PY30,ZDB-ALT-190501-704,is allele of,ZDB-GENE-220523-184,unm_sa34258,ENSDARG00000063158
F1QF65,ZDB-ALT-190501-704,is allele of,ZDB-GENE-220523-184,unm_sa34258,ENSDARG00000063158
A0A1L1QZK6,ZDB-ALT-190501-704,is allele of,ZDB-GENE-220523-184,unm_sa34258,ENSDARG00000063158
A0A1L1QZW0,ZDB-ALT-190501-704,is allele of,ZDB-GENE-220523-184,unm_sa34258,ENSDARG00000063158
A0A2R8PY30,ZDB-ALT-190501-704,is allele of,ZDB-GENE-220523-184,unm_sa34258,ENSDARG00000063158
F1QF65,ZDB-ALT-190501-704,is allele of,ZDB-GENE-220523-184,unm_sa34258,ENSDARG00000063158
A0A1L1QZK6,ZDB-ALT-190501-704,is allele of,ZDB-GENE-220523-184,unm_sa34258,ENSDARG00000063158
A0A1L1QZW0,ZDB-ALT-190501-704,is allele of,ZDB-GENE-220523-184,unm_sa34258,ENSDARG00000063158
A0A2R8PY30,ZDB-ALT-190501-704,is allele of,ZDB-GENE-220523-184,unm_sa34258,ENSDARG00000063158
F1QF65,ZDB-ALT-190501-704,is allele of,ZDB-GENE-220523-184,unm_sa34258,ENSDARG00000063158
A0A0G2KEA8,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
A0A2R8Q001,ZDB-ALT-190501-706,is allele of,ZDB-GENE-220523-186,unm_sa34262,ENSDARG00000104937
