expid,DBname,DBname,ZECOtermname,zecoid,otherid,CC
ZDB-EXP-150610-5,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150610-6,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:34910,
ZDB-EXP-150610-7,physical,light,constant light,ZECO:0000150,,
ZDB-EXP-150610-8,physical,mechanical stress,mechanical stress,ZECO:0000155,,
ZDB-EXP-150612-4,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150612-5,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150612-6,chemical,Rapamycin (CAS: 53123-88-9),chemical treatment,ZECO:0000102,CHEBI:9168,
ZDB-EXP-150615-1,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150615-2,physiological,fungal infection,fungal treatment by injection,ZECO:0000232,746128,
ZDB-EXP-150615-3,physiological,fungal infection,fungal treatment by injection,ZECO:0000232,746128,
ZDB-EXP-150615-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI:61049,
ZDB-EXP-150616-7,physiological,bacterial infection,bacterial treatment,ZECO:0000106,,
ZDB-EXP-150616-8,physiological,bacterial infection,bacterial treatment,ZECO:0000106,,
ZDB-EXP-150617-8,physiological,germ free,Germ free,ZECO:0000108,,
ZDB-EXP-150619-16,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150619-2,physical,light,light ablation,ZECO:0000170,ZFA:0001314,
ZDB-EXP-150619-3,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-150619-4,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-150619-5,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150623-2,physical,light,constant dark,ZECO:0000149,,
ZDB-EXP-150623-4,physical,light,constant dark,ZECO:0000149,,
ZDB-EXP-150625-1,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-150626-3,chemical,DAPT,chemical treatment,ZECO:0000102,CHEBI:86193,
ZDB-EXP-150630-1,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:62882,
ZDB-EXP-150630-2,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:86290,
ZDB-EXP-150630-3,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-150702-11,physiological,bacterial infection,bacterial treatment,ZECO:0000106,,
ZDB-EXP-150702-12,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:86290,
ZDB-EXP-150702-7,physiological,fungal infection,fungal treatment,ZECO:0000107,5476,
ZDB-EXP-150702-8,physical,hypoxia,hypoxia,ZECO:0000189,,
ZDB-EXP-150702-9,physiological,bacterial infection,bacterial treatment,ZECO:0000106,,
ZDB-EXP-150703-10,physiological,regeneration/healing,physical alteration,ZECO:0000229,ZFA:0000008,
ZDB-EXP-150703-11,physiological,regeneration/healing,physical alteration,ZECO:0000229,ZFA:0000008,
ZDB-EXP-150703-6,physiological,regeneration/healing,physical alteration,ZECO:0000229,ZFA:0000008,
ZDB-EXP-150703-7,physiological,regeneration/healing,physical alteration,ZECO:0000229,ZFA:0000008,
ZDB-EXP-150703-8,chemical,other,chemical treatment,ZECO:0000102,CHEBI:48705,
ZDB-EXP-150703-8,physiological,regeneration/healing,physical alteration,ZECO:0000229,ZFA:0000008,
ZDB-EXP-150706-2,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150707-1,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150707-3,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-150708-2,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150709-10,physiological,viral infection,viral treatment,ZECO:0000110,696863,
ZDB-EXP-150709-11,physiological,bacterial infection,bacterial treatment,ZECO:0000106,1346,
ZDB-EXP-150709-4,physiological,viral infection,viral treatment,ZECO:0000110,696863,
ZDB-EXP-150709-8,physiological,viral infection,viral treatment,ZECO:0000110,696863,
ZDB-EXP-150709-9,physiological,viral infection,viral treatment,ZECO:0000110,696863,
ZDB-EXP-150713-2,pH,acidic,acidic,ZECO:0000201,,
ZDB-EXP-150713-4,pH,acidic,acidic,ZECO:0000201,,
ZDB-EXP-150713-7,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-150714-1,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150714-6,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150715-12,chemical,cyclopamine (CAS: 4449-51-8),chemical treatment,ZECO:0000102,CHEBI:4021,
ZDB-EXP-150715-13,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:8647,
ZDB-EXP-150715-13,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-150715-14,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-150715-5,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:23888,
ZDB-EXP-150716-10,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-150716-10,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:8647,
ZDB-EXP-150716-12,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150716-14,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:8647,
ZDB-EXP-150716-5,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-150716-6,chemical,DEAB (CAS:93148-15-3),chemical treatment,ZECO:0000102,CHEBI:86195,
ZDB-EXP-150716-8,chemical,DAPT,chemical treatment,ZECO:0000102,CHEBI:86193,
ZDB-EXP-150716-9,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-150717-10,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150717-10,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:8647,
ZDB-EXP-150717-13,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150717-3,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-150717-5,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-150717-7,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-150717-9,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150717-9,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:23888,
ZDB-EXP-150720-1,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-150720-10,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150720-11,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150720-12,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:8647,
ZDB-EXP-150720-5,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-150720-5,chemical,other,chemical treatment,ZECO:0000102,CHEBI:50122,
ZDB-EXP-150720-6,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-150720-6,chemical,other,chemical treatment,ZECO:0000102,CHEBI:33217,
ZDB-EXP-150720-7,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-150720-7,chemical,other,chemical treatment,ZECO:0000102,CHEBI:35004,
ZDB-EXP-150721-5,physiological,regeneration/healing,light ablation,ZECO:0000170,,
ZDB-EXP-150721-7,physiological,regeneration/healing,light ablation,ZECO:0000170,,
ZDB-EXP-150722-4,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150722-6,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-150723-1,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:23888,
ZDB-EXP-150723-2,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:23888,
ZDB-EXP-150727-2,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-150728-3,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:86194,
ZDB-EXP-150730-1,physiological,regeneration/healing,transection,ZECO:0000181,ZFA:0000435,
ZDB-EXP-150730-2,physiological,regeneration/healing,transection,ZECO:0000181,ZFA:0000435,
ZDB-EXP-150730-3,physiological,regeneration/healing,transection,ZECO:0000181,ZFA:0000435,
ZDB-EXP-150731-2,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150731-3,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150731-4,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150731-5,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150731-6,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150731-7,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150803-11,physiological,bacterial infection,bacterial treatment,ZECO:0000106,1781,
ZDB-EXP-150804-3,physiological,viral infection,viral treatment,ZECO:0000110,35297,
ZDB-EXP-150804-7,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-150804-8,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-150805-1,physiological,bacterial infection,bacterial treatment,ZECO:0000106,,
ZDB-EXP-150805-4,physiological,bacterial infection,bacterial treatment,ZECO:0000106,,
ZDB-EXP-150805-4,temperature,stable,heat exposure,ZECO:0000163,,
ZDB-EXP-150805-5,physiological,viral infection,viral treatment,ZECO:0000110,696863,
ZDB-EXP-150806-3,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-150806-4,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-150806-5,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-150806-6,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150806-8,chemical,other,chemical treatment,ZECO:0000102,CHEBI:44616,
ZDB-EXP-150806-8,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-150806-9,physiological,viral infection,viral treatment,ZECO:0000110,696863,
ZDB-EXP-150807-1,physiological,bacterial infection,bacterial treatment,ZECO:0000106,1311,
ZDB-EXP-150807-11,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-150807-11,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:87359,
ZDB-EXP-150807-3,physiological,bacterial infection,bacterial treatment,ZECO:0000106,1311,
ZDB-EXP-150807-3,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-150807-5,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150807-6,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150807-8,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:87359,
ZDB-EXP-150810-10,physiological,organ culture,organ culture,ZECO:0000144,ZFA:0000114,
ZDB-EXP-150810-10,chemical,other,chemical treatment,ZECO:0000102,CHEBI:23527,
ZDB-EXP-150810-11,physiological,starvation,fasting,ZECO:0000114,,
ZDB-EXP-150810-12,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-150810-12,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:78510,
ZDB-EXP-150810-4,physiological,organ culture,organ culture,ZECO:0000144,ZFA:0000114,
ZDB-EXP-150810-8,physiological,organ culture,organ culture,ZECO:0000144,ZFA:0000114,
ZDB-EXP-150810-8,chemical,other,chemical treatment,ZECO:0000102,CHEBI:34892,
ZDB-EXP-150810-9,physiological,organ culture,organ culture,ZECO:0000144,ZFA:0000114,
ZDB-EXP-150810-9,chemical,other,chemical treatment,ZECO:0000102,CHEBI:75388,
ZDB-EXP-150814-1,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150814-2,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150814-3,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150818-1,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150818-2,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150818-2,chemical,vitamin,chemical treatment,ZECO:0000102,CHEBI:33229,
ZDB-EXP-150818-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI:36005,
ZDB-EXP-150818-4,chemical,other,chemical treatment,ZECO:0000102,,
ZDB-EXP-150818-4,chemical,vitamin,chemical treatment,ZECO:0000102,CHEBI:36904,
ZDB-EXP-150819-7,physical,mechanical stress,stress by handling,ZECO:0000243,,
ZDB-EXP-150819-8,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-150819-9,physical,light,lighting conditions,ZECO:0000146,,
ZDB-EXP-150819-9,physical,mechanical stress,mechanical stress,ZECO:0000155,,
ZDB-EXP-150820-5,physiological,regeneration/healing,light ablation,ZECO:0000170,ZFA:0009127,
ZDB-EXP-150820-6,physiological,regeneration/healing,light ablation,ZECO:0000170,ZFA:0009127,
ZDB-EXP-150821-6,chemical,Metal,chemical treatment,ZECO:0000102,,
ZDB-EXP-150824-11,chemical,PTU,chemical treatment,ZECO:0000102,CHEBI:46261,
ZDB-EXP-150825-7,chemical,DEAB (CAS:93148-15-3),chemical treatment,ZECO:0000102,CHEBI:86195,
ZDB-EXP-150825-8,chemical,DEAB (CAS:93148-15-3),chemical treatment,ZECO:0000102,CHEBI:86195,
ZDB-EXP-150828-5,chemical,cyclopamine (CAS: 4449-51-8),chemical treatment,ZECO:0000102,CHEBI:4021,
ZDB-EXP-150831-2,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-150831-5,physiological,viral infection,viral treatment,ZECO:0000110,180170,
ZDB-EXP-150901-1,chemical,Hormonesierra growth factorssierra and endocrine disruptors,chemical treatment,ZECO:0000102,,
ZDB-EXP-150901-2,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:6801 ,
ZDB-EXP-150902-1,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-150902-2,chemical,DEAB (CAS:93148-15-3),chemical treatment,ZECO:0000102,CHEBI:86195,
ZDB-EXP-150902-3,chemical,Pharmaceutical drug,chemical treatment,ZECO:0000102,CHEBI:28748,
ZDB-EXP-150903-1,chemical,SU5402,chemical treatment,ZECO:0000102,CHEBI:63449,
ZDB-EXP-150904-1,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-150908-3,physiological,bacterial infection,bacterial treatment,ZECO:0000106,,
ZDB-EXP-150908-3,physiological,germ free,Germ free,ZECO:0000108,,
ZDB-EXP-150909-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:78741,
ZDB-EXP-150909-11,chemical,other,chemical treatment,ZECO:0000102,CHEBI:131513,
ZDB-EXP-150909-12,chemical,other,chemical treatment,ZECO:0000102,CHEBI:35696,
ZDB-EXP-150909-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI:78741,
ZDB-EXP-150909-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI:33234,
ZDB-EXP-150909-8,physiological,bacterial infection,bacterial treatment,ZECO:0000106,,
ZDB-EXP-150910-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:91188,
ZDB-EXP-150910-10,physiological,bacterial infection,bacterial treatment by injection,ZECO:0000230,,
ZDB-EXP-150910-12,chemical,other,chemical treatment,ZECO:0000102,CHEBI:77967,
ZDB-EXP-150910-12,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-150910-2,chemical,other,chemical treatment,ZECO:0000102,CHEBI:91188,
ZDB-EXP-150910-4,physical,hypoxia,hypoxia,ZECO:0000189,,
ZDB-EXP-150910-8,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-150910-9,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-150911-1,physiological,bacterial infection,bacterial treatment,ZECO:0000106,,
ZDB-EXP-150911-10,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-150911-11,physiological,regeneration/healing,physical alteration,ZECO:0000229,ZFA:0001058,
ZDB-EXP-150911-13,chemical,other,chemical treatment,ZECO:0000102,CHEBI:77967,
ZDB-EXP-150911-13,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-150911-4,temperature,cold shock,cold shock,ZECO:0000165,,
ZDB-EXP-150911-4,physical,hypoxia,hypoxia,ZECO:0000189,,
ZDB-EXP-150911-5,physiological,regeneration/healing,ablation,ZECO:0000168,ZFA:0000477,
ZDB-EXP-150911-6,physiological,regeneration/healing,ablation,ZECO:0000168,ZFA:0000477,
ZDB-EXP-150911-7,chemical,other,chemical treatment,ZECO:0000102,CHEBI:131326,
ZDB-EXP-150911-8,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-150911-9,physiological,starvation,fasting,ZECO:0000114,,
ZDB-EXP-150914-1,chemical,all-trans retinoic acid (CAS: 302-79-4),chemical treatment,ZECO:0000102,CHEBI:15367,
ZDB-EXP-150914-3,physiological,germ free,Germ free,ZECO:0000108,,
ZDB-EXP-150914-4,physiological,bacterial infection,bacterial treatment,ZECO:0000106,,
ZDB-EXP-150914-4,physiological,germ free,Germ free,ZECO:0000108,,
ZDB-EXP-150914-6,physiological,germ free,Germ free,ZECO:0000108,,
ZDB-EXP-150914-6,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-150914-7,physiological,bacterial infection,bacterial treatment,ZECO:0000106,,
ZDB-EXP-150914-7,physiological,germ free,Germ free,ZECO:0000108,,
ZDB-EXP-150914-7,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-150915-1,chemical,Ethanol,chemical treatment,ZECO:0000102,CHEBI:16236,
ZDB-EXP-150916-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:6909,
ZDB-EXP-150916-11,chemical,other,chemical treatment,ZECO:0000102,CHEBI:6909,
ZDB-EXP-150916-11,chemical,other,chemical treatment,ZECO:0000102,CHEBI:87359,
ZDB-EXP-150916-12,chemical,Ethanol,chemical treatment,ZECO:0000102,CHEBI:16236,
ZDB-EXP-150916-12,chemical,other,chemical treatment,ZECO:0000102,CHEBI:6909,
ZDB-EXP-150916-12,chemical,other,chemical treatment,ZECO:0000102,CHEBI:87359,
ZDB-EXP-150916-14,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-150916-14,chemical,other,chemical treatment,ZECO:0000102,CHEBI:6909,
ZDB-EXP-150916-15,chemical,cyclopamine (CAS: 4449-51-8),chemical treatment,ZECO:0000102,CHEBI:4021,
ZDB-EXP-150916-2,chemical,Ethanol,chemical treatment,ZECO:0000102,CHEBI:16236,
ZDB-EXP-150916-2,chemical,other,chemical treatment,ZECO:0000102,CHEBI:6909,
ZDB-EXP-150916-4,chemical,other,chemical treatment,ZECO:0000102,CHEBI:6909,
ZDB-EXP-150916-4,chemical,other,chemical treatment,ZECO:0000102,CHEBI:91107,
ZDB-EXP-150916-6,chemical,other,chemical treatment,ZECO:0000102,CHEBI:6909,
ZDB-EXP-150916-6,chemical,other,chemical treatment,ZECO:0000102,CHEBI:91091,
ZDB-EXP-150916-7,chemical,Ethanol,chemical treatment,ZECO:0000102,CHEBI:16236,
ZDB-EXP-150916-7,chemical,other,chemical treatment,ZECO:0000102,CHEBI:6909,
ZDB-EXP-150916-7,chemical,other,chemical treatment,ZECO:0000102,CHEBI:91091,
ZDB-EXP-150916-8,chemical,Ethanol,chemical treatment,ZECO:0000102,CHEBI:16236,
ZDB-EXP-150916-8,chemical,other,chemical treatment,ZECO:0000102,CHEBI:6909,
ZDB-EXP-150916-8,chemical,other,chemical treatment,ZECO:0000102,CHEBI:91107,
ZDB-EXP-150917-1,physiological,high calorie diet,high fat,ZECO:0000122,,
ZDB-EXP-150917-3,physiological,high calorie diet,high fat,ZECO:0000122,,
ZDB-EXP-150917-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI:18323,
ZDB-EXP-150917-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI:16919,
ZDB-EXP-150918-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:90699,
ZDB-EXP-150918-2,chemical,other,chemical treatment,ZECO:0000102,CHEBI:131504,
ZDB-EXP-150918-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI:4031,
ZDB-EXP-150918-4,chemical,other,chemical treatment,ZECO:0000102,CHEBI:7565,
ZDB-EXP-150918-5,chemical,other,chemical treatment,ZECO:0000102,CHEBI:91460,
ZDB-EXP-150918-6,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-150918-7,chemical,DAPT,chemical treatment,ZECO:0000102,CHEBI:86193,
ZDB-EXP-150918-8,chemical,DAPT,chemical treatment,ZECO:0000102,CHEBI:86193,
ZDB-EXP-150918-8,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-150918-9,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-150921-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:6909,
ZDB-EXP-150921-2,chemical,other,chemical treatment,ZECO:0000102,CHEBI:47069,
ZDB-EXP-150921-3,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-150922-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:91108,
ZDB-EXP-150922-2,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-150922-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI:91198,
ZDB-EXP-150923-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:6909,
ZDB-EXP-150923-2,chemical,other,chemical treatment,ZECO:0000102,CHEBI:4775,
ZDB-EXP-150923-3,physiological,regeneration/healing,amputation,ZECO:0000172,,
ZDB-EXP-150924-1,physical,hypoxia,hypoxia,ZECO:0000189,,
ZDB-EXP-150924-2,chemical,other,chemical treatment,ZECO:0000102,CHEBI:50673,
ZDB-EXP-150924-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI:131194,
ZDB-EXP-150924-4,chemical,other,chemical treatment,ZECO:0000102,CHEBI:81821,
ZDB-EXP-150924-5,chemical,other,chemical treatment,ZECO:0000102,CHEBI:41922,
ZDB-EXP-150925-1,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-150925-11,chemical,other,chemical treatment,ZECO:0000102,CHEBI:90690,
ZDB-EXP-150925-11,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-150925-13,chemical,other,chemical treatment,ZECO:0000102,CHEBI:77967,
ZDB-EXP-150925-13,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-150925-3,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-150925-5,chemical,other,chemical treatment,ZECO:0000102,CHEBI:9516,
ZDB-EXP-150925-5,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-150925-7,chemical,other,chemical treatment,ZECO:0000102,CHEBI:91080,
ZDB-EXP-150925-7,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-150925-9,chemical,other,chemical treatment,ZECO:0000102,CHEBI:9364,
ZDB-EXP-150925-9,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-150928-1,pH,basic,basic,ZECO:0000202,,
ZDB-EXP-150928-2,chemical,other,chemical treatment,ZECO:0000102,CHEBI:28938,
ZDB-EXP-150929-11,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-150929-12,chemical,other,chemical treatment,ZECO:0000102,CHEBI:62882,
ZDB-EXP-150929-13,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-150929-14,chemical,other,chemical treatment,ZECO:0000102,CHEBI:62882,
ZDB-EXP-150929-14,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-150929-15,physical,light,high light intensity,ZECO:0000152,,
ZDB-EXP-150929-4,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-150929-5,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-150929-7,physiological,regeneration/healing,physical alteration,ZECO:0000229,,
ZDB-EXP-150930-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:278547,
ZDB-EXP-150930-2,physical,hypoxia,hypoxia,ZECO:0000189,,
ZDB-EXP-151002-1,physical,magnetic field,magnetic field,ZECO:0000224,,
ZDB-EXP-151005-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:48080,
ZDB-EXP-151005-2,chemical,Hormonesierra growth factorssierra and endocrine disruptors,chemical treatment,ZECO:0000102,CHEBI:41879,
ZDB-EXP-151005-3,physiological,bacterial infection,bacterial treatment by injection,ZECO:0000230,413502,
ZDB-EXP-151005-4,physiological,bacterial infection,bacterial treatment by injection,ZECO:0000230,413502,
ZDB-EXP-151005-5,physiological,bacterial infection,bacterial treatment by injection,ZECO:0000230,413502,
ZDB-EXP-151005-6,physiological,bacterial infection,bacterial treatment by injection,ZECO:0000230,413502,
ZDB-EXP-151006-2,chemical,other,chemical treatment,ZECO:0000102,CHEBI:5134,
ZDB-EXP-151006-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI:17650,
ZDB-EXP-151008-1,physical,light,altered light dark cycle,ZECO:0000148,,
ZDB-EXP-151008-2,physical,hypoxia,hypoxia,ZECO:0000189,,
ZDB-EXP-151008-3,physical,hypoxia,hypoxia,ZECO:0000189,,
ZDB-EXP-151008-3,physical,light,altered light dark cycle,ZECO:0000148,,
ZDB-EXP-151008-5,chemical,Ethanol,chemical treatment,ZECO:0000102,CHEBI:16236,
ZDB-EXP-151008-6,chemical,DAPT,chemical treatment,ZECO:0000102,CHEBI:86193,
ZDB-EXP-151008-7,chemical,other,chemical treatment,ZECO:0000102,CHEBI:84491,
ZDB-EXP-151012-11,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-151012-2,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-151012-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI:131781,
ZDB-EXP-151012-3,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-151012-5,chemical,other,chemical treatment,ZECO:0000102,CHEBI:64153,
ZDB-EXP-151012-5,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-151012-7,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-151012-9,physiological,regeneration/healing,amputation,ZECO:0000172,ZFA:0001058,
ZDB-EXP-151014-10,chemical,cyclopamine (CAS: 4449-51-8),chemical treatment,ZECO:0000102,CHEBI:4021,
ZDB-EXP-151014-2,physical,radiation,radiation,ZECO:0000208,,
ZDB-EXP-151014-6,salinity,stable,water salinity,ZECO:0000203,,
ZDB-EXP-151014-8,chemical,Ethanol,chemical treatment,ZECO:0000102,CHEBI:16236,
ZDB-EXP-151014-8,salinity,stable,water salinity,ZECO:0000203,,
ZDB-EXP-151014-9,temperature,heat shock,heat shock,ZECO:0000166,,
ZDB-EXP-151016-1,chemical,other,chemical treatment,ZECO:0000102,CHEBI:73284,
ZDB-EXP-151016-11,chemical,other,chemical treatment,ZECO:0000102,CHEBI:88336,
ZDB-EXP-151016-2,chemical,other,chemical treatment,ZECO:0000102,CHEBI:131351,
ZDB-EXP-151016-3,chemical,other,chemical treatment,ZECO:0000102,CHEBI:131358,
ZDB-EXP-151016-4,physical,hypoxia,hypoxia,ZECO:0000189,,
ZDB-EXP-151016-5,temperature,heat shock,heat shock,ZECO:0000166,,
