ept_pk_id,ept_relational_term,ept_quality_term_zdb_id,ept_tag,ept_xpatres_id
12142,expressed_in,ZDB-TERM-081207-1946,abnormal,361668
12143,expressed_in,ZDB-TERM-070117-629,abnormal,361693
12144,expressed_in,ZDB-TERM-070117-629,abnormal,361695
12145,expressed_in,ZDB-TERM-070117-629,abnormal,361699
12146,expressed_in,ZDB-TERM-070117-629,abnormal,361701
12147,expressed_in,ZDB-TERM-081207-1946,abnormal,361705
12148,expressed_in,ZDB-TERM-081207-1946,abnormal,361706
12149,expressed_in,ZDB-TERM-070117-471,abnormal,361707
12150,expressed_in,ZDB-TERM-070117-471,abnormal,361708
12151,expressed_in,ZDB-TERM-070117-471,abnormal,361709
12152,expressed_in,ZDB-TERM-070117-471,abnormal,361710
12153,expressed_in,ZDB-TERM-070117-471,abnormal,361711
12154,expressed_in,ZDB-TERM-070117-471,abnormal,361712
12155,expressed_in,ZDB-TERM-070117-471,abnormal,361713
12156,expressed_in,ZDB-TERM-070117-71,ameliorated,361714
12157,expressed_in,ZDB-TERM-070117-463,abnormal,361733
12158,expressed_in,ZDB-TERM-081207-1946,abnormal,361737
12159,expressed_in,ZDB-TERM-081207-1946,abnormal,361738
12160,expressed_in,ZDB-TERM-070117-71,ameliorated,361739
12161,expressed_in,ZDB-TERM-070117-71,ameliorated,361740
12162,expressed_in,ZDB-TERM-081207-1946,abnormal,361759
12163,expressed_in,ZDB-TERM-081207-1946,abnormal,361777
12164,expressed_in,ZDB-TERM-081207-1946,abnormal,361778
12165,expressed_in,ZDB-TERM-081207-1946,abnormal,361779
12168,expressed_in,ZDB-TERM-070117-471,abnormal,361787
12169,expressed_in,ZDB-TERM-070117-471,abnormal,361788
12170,expressed_in,ZDB-TERM-081207-1946,abnormal,361792
12171,expressed_in,ZDB-TERM-081207-1946,abnormal,361793
12172,expressed_in,ZDB-TERM-081207-1946,abnormal,361794
12173,expressed_in,ZDB-TERM-070117-71,ameliorated,361795
12174,expressed_in,ZDB-TERM-070117-471,abnormal,361798
12175,expressed_in,ZDB-TERM-070117-471,abnormal,361800
12176,expressed_in,ZDB-TERM-081207-1946,abnormal,361803
12177,expressed_in,ZDB-TERM-081207-1946,abnormal,361804
12178,expressed_in,ZDB-TERM-070117-71,ameliorated,361805
12179,expressed_in,ZDB-TERM-070117-71,ameliorated,361806
12180,expressed_in,ZDB-TERM-070117-471,abnormal,361811
12181,expressed_in,ZDB-TERM-070117-471,abnormal,361812
12182,expressed_in,ZDB-TERM-070117-471,abnormal,361813
12183,expressed_in,ZDB-TERM-070117-471,abnormal,361814
12184,expressed_in,ZDB-TERM-081207-1946,abnormal,361819
12185,expressed_in,ZDB-TERM-081207-1946,abnormal,361820
12186,expressed_in,ZDB-TERM-070117-71,ameliorated,361821
12187,expressed_in,ZDB-TERM-070117-71,ameliorated,361822
12188,expressed_in,ZDB-TERM-070117-471,abnormal,361827
12189,expressed_in,ZDB-TERM-070117-471,abnormal,361830
12190,expressed_in,ZDB-TERM-070117-471,abnormal,361831
12191,expressed_in,ZDB-TERM-070117-471,abnormal,361832
12192,expressed_in,ZDB-TERM-070117-471,abnormal,361833
12194,expressed_in,ZDB-TERM-081207-1946,abnormal,361835
12195,expressed_in,ZDB-TERM-070117-71,ameliorated,361836
12196,expressed_in,ZDB-TERM-070117-471,abnormal,361837
12197,expressed_in,ZDB-TERM-070117-471,abnormal,361838
12198,expressed_in,ZDB-TERM-070117-471,abnormal,361839
12199,expressed_in,ZDB-TERM-070117-471,abnormal,361840
12200,expressed_in,ZDB-TERM-081207-1946,abnormal,361843
12201,expressed_in,ZDB-TERM-070117-71,ameliorated,361844
12202,expressed_in,ZDB-TERM-070117-463,abnormal,361929
12203,expressed_in,ZDB-TERM-070117-463,abnormal,361930
12204,expressed_in,ZDB-TERM-070117-463,abnormal,361933
12205,expressed_in,ZDB-TERM-070117-463,abnormal,361934
12206,expressed_in,ZDB-TERM-081207-1946,abnormal,361938
12207,expressed_in,ZDB-TERM-081207-1946,abnormal,361939
12208,expressed_in,ZDB-TERM-081207-1946,abnormal,361940
12209,expressed_in,ZDB-TERM-070117-61,abnormal,361955
12210,expressed_in,ZDB-TERM-070117-61,abnormal,361957
12211,expressed_in,ZDB-TERM-070117-61,abnormal,361959
12212,expressed_in,ZDB-TERM-070117-471,abnormal,361968
12213,expressed_in,ZDB-TERM-070117-471,abnormal,361969
12214,expressed_in,ZDB-TERM-070117-471,abnormal,361970
12215,expressed_in,ZDB-TERM-070117-471,abnormal,361971
12216,expressed_in,ZDB-TERM-070117-471,abnormal,361972
12217,expressed_in,ZDB-TERM-070117-471,abnormal,361973
12218,expressed_in,ZDB-TERM-070117-471,abnormal,361974
12219,expressed_in,ZDB-TERM-070117-471,abnormal,361975
12220,expressed_in,ZDB-TERM-070117-463,abnormal,362001
12221,expressed_in,ZDB-TERM-070117-463,abnormal,362002
12222,expressed_in,ZDB-TERM-070117-463,abnormal,362003
12223,expressed_in,ZDB-TERM-070117-463,abnormal,362004
12224,expressed_in,ZDB-TERM-070117-463,abnormal,362005
12225,expressed_in,ZDB-TERM-081207-1946,abnormal,362075
12226,expressed_in,ZDB-TERM-070117-463,abnormal,362076
12227,expressed_in,ZDB-TERM-070117-463,abnormal,362077
12228,expressed_in,ZDB-TERM-070117-61,abnormal,362083
12231,expressed_in,ZDB-TERM-081207-1946,abnormal,362118
12232,expressed_in,ZDB-TERM-070117-463,abnormal,362129
12233,expressed_in,ZDB-TERM-070117-463,abnormal,362130
12234,expressed_in,ZDB-TERM-070117-463,abnormal,362131
12235,expressed_in,ZDB-TERM-070117-463,abnormal,362132
12236,expressed_in,ZDB-TERM-070117-471,abnormal,362133
12237,expressed_in,ZDB-TERM-070117-471,abnormal,362134
12238,expressed_in,ZDB-TERM-070117-471,abnormal,362135
12239,expressed_in,ZDB-TERM-070117-471,abnormal,362136
12240,expressed_in,ZDB-TERM-070117-471,abnormal,362137
12241,expressed_in,ZDB-TERM-070117-471,abnormal,362138
12242,expressed_in,ZDB-TERM-070117-471,abnormal,362139
12243,expressed_in,ZDB-TERM-070117-471,abnormal,362140
12244,expressed_in,ZDB-TERM-070117-471,abnormal,362141
12245,expressed_in,ZDB-TERM-070117-71,ameliorated,362142
12246,expressed_in,ZDB-TERM-070117-71,ameliorated,362143
12247,expressed_in,ZDB-TERM-070117-71,ameliorated,362144
12248,expressed_in,ZDB-TERM-070117-71,ameliorated,362145
12249,expressed_in,ZDB-TERM-070117-71,ameliorated,362146
12250,expressed_in,ZDB-TERM-070117-71,ameliorated,362147
12251,expressed_in,ZDB-TERM-070117-471,abnormal,362148
12252,expressed_in,ZDB-TERM-070117-471,abnormal,362149
12253,expressed_in,ZDB-TERM-070117-471,abnormal,362150
12254,expressed_in,ZDB-TERM-070117-471,abnormal,362151
12255,expressed_in,ZDB-TERM-070117-471,abnormal,362152
12256,expressed_in,ZDB-TERM-070117-471,abnormal,362153
12257,expressed_in,ZDB-TERM-070117-471,abnormal,362154
12258,expressed_in,ZDB-TERM-070117-471,abnormal,362155
12259,expressed_in,ZDB-TERM-070117-471,abnormal,362156
12260,expressed_in,ZDB-TERM-070117-71,ameliorated,362157
12261,expressed_in,ZDB-TERM-070117-71,ameliorated,362158
12262,expressed_in,ZDB-TERM-070117-71,ameliorated,362159
12263,expressed_in,ZDB-TERM-070117-71,ameliorated,362160
12264,expressed_in,ZDB-TERM-070117-71,ameliorated,362161
12265,expressed_in,ZDB-TERM-070117-71,ameliorated,362162
12266,expressed_in,ZDB-TERM-070117-71,ameliorated,362163
12267,expressed_in,ZDB-TERM-070117-71,ameliorated,362164
12268,expressed_in,ZDB-TERM-070117-71,ameliorated,362165
12269,expressed_in,ZDB-TERM-070117-471,abnormal,362170
12270,expressed_in,ZDB-TERM-070117-471,abnormal,362171
12271,expressed_in,ZDB-TERM-070117-471,abnormal,362172
12272,expressed_in,ZDB-TERM-070117-471,abnormal,362173
12273,expressed_in,ZDB-TERM-070117-471,abnormal,362174
12274,expressed_in,ZDB-TERM-070117-471,abnormal,362175
12275,expressed_in,ZDB-TERM-070117-471,abnormal,362202
12276,expressed_in,ZDB-TERM-070326-1660,abnormal,362205
12277,expressed_in,ZDB-TERM-081207-1946,abnormal,362220
12278,expressed_in,ZDB-TERM-081207-1946,abnormal,362221
12279,expressed_in,ZDB-TERM-081207-1946,abnormal,362222
12280,expressed_in,ZDB-TERM-081207-1946,abnormal,362223
12281,expressed_in,ZDB-TERM-070117-471,abnormal,362224
12282,expressed_in,ZDB-TERM-070117-471,abnormal,362225
12283,expressed_in,ZDB-TERM-070117-471,abnormal,362226
12284,expressed_in,ZDB-TERM-070117-471,abnormal,362227
12285,expressed_in,ZDB-TERM-070117-463,abnormal,362244
12286,expressed_in,ZDB-TERM-070117-463,abnormal,362245
12287,expressed_in,ZDB-TERM-070117-463,abnormal,362247
12288,expressed_in,ZDB-TERM-070117-463,abnormal,362248
12289,expressed_in,ZDB-TERM-070117-463,abnormal,362250
12290,expressed_in,ZDB-TERM-070117-463,abnormal,362252
12291,expressed_in,ZDB-TERM-070117-471,abnormal,362261
12292,expressed_in,ZDB-TERM-070117-471,abnormal,362262
12293,expressed_in,ZDB-TERM-070117-471,abnormal,362305
12294,expressed_in,ZDB-TERM-070117-471,abnormal,362306
12295,expressed_in,ZDB-TERM-081207-1946,abnormal,362316
12296,expressed_in,ZDB-TERM-070326-1661,abnormal,362316
12297,expressed_in,ZDB-TERM-070117-71,ameliorated,362317
12298,expressed_in,ZDB-TERM-070117-61,ameliorated,362317
12299,expressed_in,ZDB-TERM-070117-471,abnormal,362328
12300,expressed_in,ZDB-TERM-081207-1946,abnormal,362329
12301,expressed_in,ZDB-TERM-081207-1946,abnormal,362330
12302,expressed_in,ZDB-TERM-081207-1946,abnormal,362331
12303,expressed_in,ZDB-TERM-081207-1946,abnormal,362332
12306,expressed_in,ZDB-TERM-081207-1946,abnormal,362348
12307,expressed_in,ZDB-TERM-081207-1946,abnormal,362349
12308,expressed_in,ZDB-TERM-081207-1946,abnormal,362389
12309,expressed_in,ZDB-TERM-070117-471,abnormal,362399
12310,expressed_in,ZDB-TERM-070117-471,abnormal,362400
12311,expressed_in,ZDB-TERM-070117-471,abnormal,362401
12312,expressed_in,ZDB-TERM-070117-471,abnormal,362407
12313,expressed_in,ZDB-TERM-081207-1946,abnormal,362408
12314,expressed_in,ZDB-TERM-070117-471,abnormal,362409
12315,expressed_in,ZDB-TERM-070117-471,abnormal,362410
12316,expressed_in,ZDB-TERM-081207-1946,abnormal,362411
12318,expressed_in,ZDB-TERM-081207-1946,abnormal,362418
12319,expressed_in,ZDB-TERM-081207-1946,abnormal,362421
12320,expressed_in,ZDB-TERM-081207-1946,abnormal,362422
12321,expressed_in,ZDB-TERM-070117-463,abnormal,362434
12322,expressed_in,ZDB-TERM-070117-61,abnormal,362436
12323,expressed_in,ZDB-TERM-070117-463,abnormal,362455
12324,expressed_in,ZDB-TERM-070117-463,abnormal,362456
12325,expressed_in,ZDB-TERM-070117-471,abnormal,362461
12326,expressed_in,ZDB-TERM-070117-471,abnormal,362473
12327,expressed_in,ZDB-TERM-081207-1946,abnormal,362474
12328,expressed_in,ZDB-TERM-070117-471,abnormal,362480
12329,expressed_in,ZDB-TERM-070117-471,abnormal,362481
12330,expressed_in,ZDB-TERM-070117-471,abnormal,362482
12331,expressed_in,ZDB-TERM-070117-471,abnormal,362483
12332,expressed_in,ZDB-TERM-070117-471,abnormal,362486
12333,expressed_in,ZDB-TERM-070117-471,abnormal,362487
12334,expressed_in,ZDB-TERM-070117-471,abnormal,362541
12335,expressed_in,ZDB-TERM-070117-471,abnormal,362542
12336,expressed_in,ZDB-TERM-070117-71,ameliorated,362543
12364,expressed_in,ZDB-TERM-081207-1946,abnormal,362608
12365,expressed_in,ZDB-TERM-081207-1946,abnormal,362609
12366,expressed_in,ZDB-TERM-081207-1946,abnormal,362610
12367,expressed_in,ZDB-TERM-081207-1946,abnormal,362611
12368,expressed_in,ZDB-TERM-081207-1946,abnormal,362612
12369,expressed_in,ZDB-TERM-081207-1946,abnormal,362613
12370,expressed_in,ZDB-TERM-081207-1946,abnormal,362614
12371,expressed_in,ZDB-TERM-081207-1946,abnormal,362615
12372,expressed_in,ZDB-TERM-081207-1946,abnormal,362616
12373,expressed_in,ZDB-TERM-081207-1946,abnormal,362617
12374,expressed_in,ZDB-TERM-081207-1946,abnormal,362618
12375,expressed_in,ZDB-TERM-081207-1946,abnormal,362619
12376,expressed_in,ZDB-TERM-081207-1946,abnormal,362620
12377,expressed_in,ZDB-TERM-081207-1946,abnormal,362621
12378,expressed_in,ZDB-TERM-081207-1946,abnormal,362622
12379,expressed_in,ZDB-TERM-081207-1946,abnormal,362623
12380,expressed_in,ZDB-TERM-081207-1946,abnormal,362624
12381,expressed_in,ZDB-TERM-081207-1946,abnormal,362625
12382,expressed_in,ZDB-TERM-081207-1946,abnormal,362626
12383,expressed_in,ZDB-TERM-081207-1946,abnormal,362627
12384,expressed_in,ZDB-TERM-081207-1946,abnormal,362628
12385,expressed_in,ZDB-TERM-081207-1946,abnormal,362629
12386,expressed_in,ZDB-TERM-081207-1946,abnormal,362630
12387,expressed_in,ZDB-TERM-081207-1946,abnormal,362631
12388,expressed_in,ZDB-TERM-081207-1946,abnormal,362632
12389,expressed_in,ZDB-TERM-081207-1946,abnormal,362633
12390,expressed_in,ZDB-TERM-081207-1946,abnormal,362634
12391,expressed_in,ZDB-TERM-070117-471,abnormal,362635
12392,expressed_in,ZDB-TERM-070117-471,abnormal,362636
12393,expressed_in,ZDB-TERM-081207-1946,abnormal,362664
12394,expressed_in,ZDB-TERM-081207-1946,abnormal,362665
12395,expressed_in,ZDB-TERM-081207-1946,abnormal,362666
12396,expressed_in,ZDB-TERM-081207-1946,abnormal,362667
12397,expressed_in,ZDB-TERM-070117-463,abnormal,362668
12398,expressed_in,ZDB-TERM-070117-463,abnormal,362670
12399,expressed_in,ZDB-TERM-070117-463,abnormal,362672
12400,expressed_in,ZDB-TERM-070117-463,abnormal,362674
12401,expressed_in,ZDB-TERM-081207-1946,abnormal,362676
12402,expressed_in,ZDB-TERM-070117-463,abnormal,362677
12403,expressed_in,ZDB-TERM-070117-463,abnormal,362678
12404,expressed_in,ZDB-TERM-070117-463,abnormal,362679
12405,expressed_in,ZDB-TERM-070117-463,abnormal,362680
12406,expressed_in,ZDB-TERM-070117-463,abnormal,362681
12407,expressed_in,ZDB-TERM-070117-463,abnormal,362682
12418,expressed_in,ZDB-TERM-070117-471,abnormal,362736
12419,expressed_in,ZDB-TERM-070117-471,abnormal,362737
12420,expressed_in,ZDB-TERM-070117-471,abnormal,362738
12421,expressed_in,ZDB-TERM-070117-471,abnormal,362739
12422,expressed_in,ZDB-TERM-070117-471,abnormal,362740
12423,expressed_in,ZDB-TERM-070117-471,abnormal,362741
12424,expressed_in,ZDB-TERM-070117-471,abnormal,362742
12425,expressed_in,ZDB-TERM-070117-471,abnormal,362745
12426,expressed_in,ZDB-TERM-070117-471,abnormal,362746
12427,expressed_in,ZDB-TERM-070117-471,abnormal,362747
12428,expressed_in,ZDB-TERM-070117-471,abnormal,362755
12429,expressed_in,ZDB-TERM-070117-471,abnormal,362756
12430,expressed_in,ZDB-TERM-070117-471,abnormal,362757
12431,expressed_in,ZDB-TERM-070117-471,abnormal,362758
12432,expressed_in,ZDB-TERM-070117-471,abnormal,362759
12433,expressed_in,ZDB-TERM-070117-471,abnormal,362760
12434,expressed_in,ZDB-TERM-070117-471,abnormal,362761
12435,expressed_in,ZDB-TERM-070117-471,abnormal,362764
12436,expressed_in,ZDB-TERM-070117-71,ameliorated,362765
12437,expressed_in,ZDB-TERM-070117-71,ameliorated,362766
12438,expressed_in,ZDB-TERM-070117-71,ameliorated,362767
12439,expressed_in,ZDB-TERM-070117-71,ameliorated,362768
12440,expressed_in,ZDB-TERM-070117-463,abnormal,362773
12441,expressed_in,ZDB-TERM-070117-463,abnormal,362781
12442,expressed_in,ZDB-TERM-070117-463,abnormal,362782
12443,expressed_in,ZDB-TERM-070117-463,abnormal,362784
12444,expressed_in,ZDB-TERM-070117-463,abnormal,362785
12445,expressed_in,ZDB-TERM-070117-471,abnormal,362791
12446,expressed_in,ZDB-TERM-070117-71,ameliorated,362794
12447,expressed_in,ZDB-TERM-070117-463,abnormal,362798
12448,expressed_in,ZDB-TERM-070326-1661,abnormal,362799
12449,expressed_in,ZDB-TERM-070117-463,abnormal,362800
12450,expressed_in,ZDB-TERM-070326-1661,abnormal,362801
12451,expressed_in,ZDB-TERM-070117-471,abnormal,362805
12452,expressed_in,ZDB-TERM-070117-471,abnormal,362806
12453,expressed_in,ZDB-TERM-070117-471,abnormal,362807
12454,expressed_in,ZDB-TERM-081207-1946,abnormal,362809
12455,expressed_in,ZDB-TERM-070326-1660,abnormal,362814
12456,expressed_in,ZDB-TERM-070326-1660,abnormal,362815
12457,expressed_in,ZDB-TERM-070117-463,abnormal,362823
12458,expressed_in,ZDB-TERM-070117-463,abnormal,362824
12459,expressed_in,ZDB-TERM-070117-463,abnormal,362829
12460,expressed_in,ZDB-TERM-070117-463,abnormal,362844
12461,expressed_in,ZDB-TERM-070117-463,abnormal,362845
12462,expressed_in,ZDB-TERM-070117-463,abnormal,362847
12463,expressed_in,ZDB-TERM-070117-463,abnormal,362848
12464,expressed_in,ZDB-TERM-070117-463,abnormal,362849
12465,expressed_in,ZDB-TERM-070117-463,abnormal,362850
12466,expressed_in,ZDB-TERM-070117-463,abnormal,362875
12467,expressed_in,ZDB-TERM-070117-463,abnormal,362876
12468,expressed_in,ZDB-TERM-070117-463,abnormal,362877
12469,expressed_in,ZDB-TERM-070117-463,abnormal,362878
12470,expressed_in,ZDB-TERM-070117-463,abnormal,362883
12471,expressed_in,ZDB-TERM-070117-463,abnormal,362884
12472,expressed_in,ZDB-TERM-070326-1661,abnormal,362885
12473,expressed_in,ZDB-TERM-081207-1946,abnormal,362894
12474,expressed_in,ZDB-TERM-070117-463,abnormal,362897
12475,expressed_in,ZDB-TERM-070117-463,abnormal,362898
12476,expressed_in,ZDB-TERM-081207-1946,abnormal,362939
12477,expressed_in,ZDB-TERM-070117-463,abnormal,362946
12478,expressed_in,ZDB-TERM-070117-61,abnormal,362947
12479,expressed_in,ZDB-TERM-070117-463,abnormal,362948
12480,expressed_in,ZDB-TERM-070117-629,abnormal,362953
12481,expressed_in,ZDB-TERM-081207-1946,abnormal,362965
12482,expressed_in,ZDB-TERM-081207-1946,abnormal,362966
12483,expressed_in,ZDB-TERM-070117-471,abnormal,362967
12484,expressed_in,ZDB-TERM-070117-471,abnormal,362968
12485,expressed_in,ZDB-TERM-070117-471,abnormal,362969
12486,expressed_in,ZDB-TERM-070117-471,abnormal,362970
12487,expressed_in,ZDB-TERM-070117-471,abnormal,362971
12488,expressed_in,ZDB-TERM-070117-471,abnormal,362972
12489,expressed_in,ZDB-TERM-070117-471,abnormal,362973
12490,expressed_in,ZDB-TERM-070117-471,abnormal,362974
12491,expressed_in,ZDB-TERM-070117-471,abnormal,362975
12492,expressed_in,ZDB-TERM-070117-471,abnormal,362976
12493,expressed_in,ZDB-TERM-070117-471,abnormal,362977
12494,expressed_in,ZDB-TERM-070117-471,abnormal,362978
12495,expressed_in,ZDB-TERM-070117-471,abnormal,362979
12496,expressed_in,ZDB-TERM-070117-471,abnormal,362983
12497,expressed_in,ZDB-TERM-070117-471,abnormal,363095
12498,expressed_in,ZDB-TERM-070117-471,abnormal,363096
12499,expressed_in,ZDB-TERM-081207-1946,abnormal,363099
12500,expressed_in,ZDB-TERM-081207-1946,abnormal,363100
12501,expressed_in,ZDB-TERM-081207-1946,abnormal,363271
12502,expressed_in,ZDB-TERM-070117-471,abnormal,363283
12503,expressed_in,ZDB-TERM-081207-1946,abnormal,363284
12504,expressed_in,ZDB-TERM-081207-1946,abnormal,363285
12505,expressed_in,ZDB-TERM-081207-1946,abnormal,363286
12506,expressed_in,ZDB-TERM-081207-1946,abnormal,363288
12507,expressed_in,ZDB-TERM-081207-1946,abnormal,363289
12508,expressed_in,ZDB-TERM-081207-1946,abnormal,363290
12509,expressed_in,ZDB-TERM-070117-471,abnormal,363291
12510,expressed_in,ZDB-TERM-081207-1946,abnormal,363302
12511,expressed_in,ZDB-TERM-081207-1946,abnormal,363305
12512,expressed_in,ZDB-TERM-081207-1946,abnormal,363308
12513,expressed_in,ZDB-TERM-081207-1946,abnormal,363310
12514,expressed_in,ZDB-TERM-081207-1946,abnormal,363313
12515,expressed_in,ZDB-TERM-081207-1946,abnormal,363314
12516,expressed_in,ZDB-TERM-081207-1946,abnormal,363341
12517,expressed_in,ZDB-TERM-081207-1946,abnormal,363351
12518,expressed_in,ZDB-TERM-081207-1946,abnormal,363352
12519,expressed_in,ZDB-TERM-081207-1946,abnormal,363353
12520,expressed_in,ZDB-TERM-081207-1946,abnormal,363354
12521,expressed_in,ZDB-TERM-081207-1946,abnormal,363411
12524,expressed_in,ZDB-TERM-081207-1946,abnormal,363464
12525,expressed_in,ZDB-TERM-070117-71,ameliorated,363465
12526,expressed_in,ZDB-TERM-070117-471,abnormal,363470
12527,expressed_in,ZDB-TERM-070117-471,abnormal,363471
12528,expressed_in,ZDB-TERM-070117-71,ameliorated,363472
12529,expressed_in,ZDB-TERM-070117-71,ameliorated,363473
12530,expressed_in,ZDB-TERM-081207-1946,abnormal,363477
12531,expressed_in,ZDB-TERM-070117-471,abnormal,363478
12532,expressed_in,ZDB-TERM-070117-471,abnormal,363479
12535,expressed_in,ZDB-TERM-070117-471,abnormal,363492
12536,expressed_in,ZDB-TERM-070117-471,abnormal,363493
12537,expressed_in,ZDB-TERM-081207-1946,abnormal,363503
12538,expressed_in,ZDB-TERM-081207-1946,abnormal,363504
12539,expressed_in,ZDB-TERM-081207-1946,abnormal,363505
12540,expressed_in,ZDB-TERM-081207-1946,abnormal,363506
12541,expressed_in,ZDB-TERM-081207-1946,abnormal,363507
12542,expressed_in,ZDB-TERM-081207-1946,abnormal,363508
12543,expressed_in,ZDB-TERM-081207-1946,abnormal,363509
12544,expressed_in,ZDB-TERM-081207-1946,abnormal,363510
12545,expressed_in,ZDB-TERM-070117-471,abnormal,363511
12546,expressed_in,ZDB-TERM-070117-471,abnormal,363512
12547,expressed_in,ZDB-TERM-081207-1946,abnormal,363521
12548,expressed_in,ZDB-TERM-081207-1946,abnormal,363522
12549,expressed_in,ZDB-TERM-081207-1946,abnormal,363523
12550,expressed_in,ZDB-TERM-081207-1946,abnormal,363524
12551,expressed_in,ZDB-TERM-070117-471,abnormal,363526
12552,expressed_in,ZDB-TERM-070117-471,abnormal,363527
12553,expressed_in,ZDB-TERM-070117-471,abnormal,363528
12554,expressed_in,ZDB-TERM-070117-471,abnormal,363529
12555,expressed_in,ZDB-TERM-081207-1946,abnormal,363530
12556,expressed_in,ZDB-TERM-070117-471,abnormal,363540
12557,expressed_in,ZDB-TERM-081207-1946,abnormal,363544
12558,expressed_in,ZDB-TERM-081207-1946,abnormal,363545
12559,expressed_in,ZDB-TERM-081207-1946,abnormal,363546
12560,expressed_in,ZDB-TERM-081207-1946,abnormal,363547
12561,expressed_in,ZDB-TERM-081207-1946,abnormal,363548
12562,expressed_in,ZDB-TERM-081207-1946,abnormal,363549
12563,expressed_in,ZDB-TERM-081207-1946,abnormal,363550
12564,expressed_in,ZDB-TERM-081207-1946,abnormal,363551
12565,expressed_in,ZDB-TERM-081207-1946,abnormal,363552
12566,expressed_in,ZDB-TERM-081207-1946,abnormal,363553
12567,expressed_in,ZDB-TERM-081207-1946,abnormal,363554
12568,expressed_in,ZDB-TERM-081207-1946,abnormal,363555
12569,expressed_in,ZDB-TERM-081207-1946,abnormal,363556
12570,expressed_in,ZDB-TERM-070117-471,abnormal,363558
12571,expressed_in,ZDB-TERM-070117-471,abnormal,363559
12572,expressed_in,ZDB-TERM-070117-471,abnormal,363560
12573,expressed_in,ZDB-TERM-070117-471,abnormal,363561
12574,expressed_in,ZDB-TERM-081207-1946,abnormal,363563
12575,expressed_in,ZDB-TERM-081207-1946,abnormal,363564
12576,expressed_in,ZDB-TERM-070117-471,abnormal,363569
12577,expressed_in,ZDB-TERM-070117-471,abnormal,363570
12578,expressed_in,ZDB-TERM-070117-471,abnormal,363571
12579,expressed_in,ZDB-TERM-070117-471,abnormal,363572
12583,expressed_in,ZDB-TERM-070326-1660,abnormal,363619
12584,expressed_in,ZDB-TERM-070117-61,abnormal,363619
12585,expressed_in,ZDB-TERM-070117-463,abnormal,363624
12586,expressed_in,ZDB-TERM-070326-1660,abnormal,363626
12587,expressed_in,ZDB-TERM-070117-61,abnormal,363626
12588,expressed_in,ZDB-TERM-070117-463,abnormal,363632
12589,expressed_in,ZDB-TERM-070117-463,abnormal,363636
12590,expressed_in,ZDB-TERM-070326-1661,abnormal,363638
12591,expressed_in,ZDB-TERM-081207-1946,abnormal,363653
12592,expressed_in,ZDB-TERM-070117-61,abnormal,363653
12593,expressed_in,ZDB-TERM-081207-1946,abnormal,363658
12594,expressed_in,ZDB-TERM-081207-1946,abnormal,363659
12596,expressed_in,ZDB-TERM-081207-1946,abnormal,363682
12597,expressed_in,ZDB-TERM-081207-1946,abnormal,363684
12598,expressed_in,ZDB-TERM-070117-471,abnormal,363688
12600,expressed_in,ZDB-TERM-070117-471,abnormal,363690
12601,expressed_in,ZDB-TERM-081207-1946,abnormal,363691
12602,expressed_in,ZDB-TERM-081207-1946,abnormal,363692
12603,expressed_in,ZDB-TERM-070117-471,abnormal,363695
12604,expressed_in,ZDB-TERM-081207-1946,abnormal,363698
12605,expressed_in,ZDB-TERM-081207-1946,abnormal,363702
12606,expressed_in,ZDB-TERM-070117-463,abnormal,363704
12607,expressed_in,ZDB-TERM-070117-629,abnormal,363715
12608,expressed_in,ZDB-TERM-081207-1946,abnormal,363716
12609,expressed_in,ZDB-TERM-081207-1946,abnormal,363717
12610,expressed_in,ZDB-TERM-070117-629,abnormal,363718
12611,expressed_in,ZDB-TERM-081207-1946,abnormal,363719
12612,expressed_in,ZDB-TERM-081207-1946,abnormal,363720
12615,expressed_in,ZDB-TERM-070326-1661,abnormal,363752
12616,expressed_in,ZDB-TERM-070326-1661,abnormal,363755
12617,expressed_in,ZDB-TERM-070326-1660,abnormal,363757
12618,expressed_in,ZDB-TERM-070326-1660,abnormal,363759
12619,expressed_in,ZDB-TERM-070326-1661,abnormal,363761
12620,expressed_in,ZDB-TERM-070117-471,abnormal,363764
12621,expressed_in,ZDB-TERM-070117-471,abnormal,363767
12622,expressed_in,ZDB-TERM-070117-471,abnormal,363770
12623,expressed_in,ZDB-TERM-070117-471,abnormal,363771
12624,expressed_in,ZDB-TERM-070117-471,abnormal,363775
12625,expressed_in,ZDB-TERM-070117-471,abnormal,363776
12626,expressed_in,ZDB-TERM-070117-471,abnormal,363777
12627,expressed_in,ZDB-TERM-081207-1946,abnormal,363796
12628,expressed_in,ZDB-TERM-081207-1946,abnormal,363798
12629,expressed_in,ZDB-TERM-081207-1946,abnormal,363799
12630,expressed_in,ZDB-TERM-081207-1946,abnormal,363801
12631,expressed_in,ZDB-TERM-070117-471,abnormal,363858
12632,expressed_in,ZDB-TERM-070117-471,abnormal,363859
12633,expressed_in,ZDB-TERM-081207-1946,abnormal,363860
12634,expressed_in,ZDB-TERM-081207-1946,abnormal,363861
12635,expressed_in,ZDB-TERM-081207-1946,abnormal,363862
12636,expressed_in,ZDB-TERM-081207-1946,abnormal,363863
12637,expressed_in,ZDB-TERM-081207-1946,abnormal,363864
12638,expressed_in,ZDB-TERM-081207-1946,abnormal,363865
12639,expressed_in,ZDB-TERM-081207-1946,abnormal,363866
12640,expressed_in,ZDB-TERM-081207-1946,abnormal,363867
