recattrib_pk_id,old_data_zdb_id,new_data_zdb_id
106001,ZDB-DBLINK-051113-32,ZDB-DBLINK-200410-16345
112073,ZDB-DBLINK-060929-68,ZDB-DBLINK-200410-17375
1430057,ZDB-DBLINK-040425-24978,ZDB-DBLINK-200410-10542
102225,ZDB-DBLINK-041010-69,ZDB-DBLINK-200410-13195
98843,ZDB-DBLINK-040425-26269,ZDB-DBLINK-200410-10756
1439634,ZDB-DBLINK-060503-2881,ZDB-DBLINK-200410-70296
769410,ZDB-DBLINK-050218-3409,ZDB-DBLINK-200410-70654
765992,ZDB-DBLINK-040801-261,ZDB-DBLINK-200410-11724
111947,ZDB-DBLINK-060901-8,ZDB-DBLINK-200410-17192
1443724,ZDB-DBLINK-060929-85,ZDB-DBLINK-200410-17558
1435126,ZDB-DBLINK-050218-2847,ZDB-DBLINK-200410-70063
767997,ZDB-DBLINK-041010-91,ZDB-DBLINK-200410-13269
99634,ZDB-DBLINK-040625-56,ZDB-DBLINK-200410-11339
1503672,ZDB-DBLINK-111024-13501,ZDB-DBLINK-200410-81895
105106,ZDB-DBLINK-050419-18,ZDB-DBLINK-200410-70527
97334624,ZDB-DBLINK-030610-1425,ZDB-DBLINK-200410-5741
97332431,ZDB-DBLINK-030531-5846,ZDB-DBLINK-200410-5834
764934,ZDB-DBLINK-040425-4733,ZDB-DBLINK-200410-7145
99923,ZDB-DBLINK-040724-1071,ZDB-DBLINK-200410-70062
771681,ZDB-DBLINK-051009-1,ZDB-DBLINK-200410-16197
1439909,ZDB-DBLINK-060503-3773,ZDB-DBLINK-200410-77539
1437096,ZDB-DBLINK-050522-319,ZDB-DBLINK-200410-15142
789694,ZDB-DBLINK-081129-29877,ZDB-DBLINK-200410-25802
120239,ZDB-DBLINK-080204-75,ZDB-DBLINK-200410-21383
1479427,ZDB-DBLINK-100127-1634,ZDB-DBLINK-200410-78782
97346942,ZDB-DBLINK-070427-36,ZDB-DBLINK-200410-27517
97329477,ZDB-DBLINK-030531-3168,ZDB-DBLINK-200410-3447
97341138,ZDB-DBLINK-030610-7517,ZDB-DBLINK-200410-3614
1479259,ZDB-DBLINK-100127-117,ZDB-DBLINK-200410-79332
146879,ZDB-DBLINK-091202-129,ZDB-DBLINK-200410-26453
778307,ZDB-DBLINK-061122-255,ZDB-DBLINK-200410-76886
97345479,ZDB-DBLINK-050506-161,ZDB-DBLINK-200410-28445
774016,ZDB-DBLINK-060503-3730,ZDB-DBLINK-200410-70767
771286,ZDB-DBLINK-050522-51,ZDB-DBLINK-200410-15246
1437382,ZDB-DBLINK-050626-34,ZDB-DBLINK-200410-15936
1452294,ZDB-DBLINK-080529-143,ZDB-DBLINK-200410-25901
97325620,ZDB-DBLINK-020802-24,ZDB-DBLINK-200410-28103
785730,ZDB-DBLINK-080114-6,ZDB-DBLINK-200410-31856
812666,ZDB-DBLINK-091202-19,ZDB-DBLINK-200410-26608
1429787,ZDB-DBLINK-040116-23,ZDB-DBLINK-200410-10122
98143,ZDB-DBLINK-040116-24,ZDB-DBLINK-200410-9860
102593,ZDB-DBLINK-041212-87,ZDB-DBLINK-200410-13650
97342300,ZDB-DBLINK-031118-314,ZDB-DBLINK-200410-27420
97342299,ZDB-DBLINK-031118-313,ZDB-DBLINK-200410-27429
1431582,ZDB-DBLINK-040724-1118,ZDB-DBLINK-200410-69190
1430164,ZDB-DBLINK-040425-25299,ZDB-DBLINK-200410-9393
771137,ZDB-DBLINK-050522-107,ZDB-DBLINK-200410-14948
103456,ZDB-DBLINK-050218-277,ZDB-DBLINK-200410-71091
1453201,ZDB-DBLINK-080721-300,ZDB-DBLINK-200410-23199
97329640,ZDB-DBLINK-030531-3315,ZDB-DBLINK-200410-5890
97335941,ZDB-DBLINK-030610-2743,ZDB-DBLINK-200410-5986
767737,ZDB-DBLINK-041007-199,ZDB-DBLINK-200410-71136
1431268,ZDB-DBLINK-040625-28,ZDB-DBLINK-200410-11407
770533,ZDB-DBLINK-050227-19,ZDB-DBLINK-200410-13715
1437303,ZDB-DBLINK-050612-188,ZDB-DBLINK-200410-15856
1455543,ZDB-DBLINK-081129-27787,ZDB-DBLINK-200410-24755
120462,ZDB-DBLINK-080515-42,ZDB-DBLINK-200410-22433
773927,ZDB-DBLINK-060503-3446,ZDB-DBLINK-200410-77688
770842,ZDB-DBLINK-050417-82,ZDB-DBLINK-200410-14462
1480254,ZDB-DBLINK-100127-425,ZDB-DBLINK-200410-79934
1451111,ZDB-DBLINK-070928-564,ZDB-DBLINK-200410-20628
104854,ZDB-DBLINK-050320-34,ZDB-DBLINK-200410-14033
814369,ZDB-DBLINK-100127-413,ZDB-DBLINK-200410-79642
1453192,ZDB-DBLINK-080721-276,ZDB-DBLINK-200410-23146
97336048,ZDB-DBLINK-030610-2850,ZDB-DBLINK-200410-5724
97328576,ZDB-DBLINK-030531-2354,ZDB-DBLINK-200410-5816
97330888,ZDB-DBLINK-030531-4448,ZDB-DBLINK-200410-5154
97335007,ZDB-DBLINK-030610-1808,ZDB-DBLINK-200410-5333
97332349,ZDB-DBLINK-030531-5772,ZDB-DBLINK-200410-2336
97336695,ZDB-DBLINK-030610-347,ZDB-DBLINK-200410-3417
1452298,ZDB-DBLINK-080529-1440,ZDB-DBLINK-200410-25309
768336,ZDB-DBLINK-041212-30,ZDB-DBLINK-200410-13613
786756,ZDB-DBLINK-080529-715,ZDB-DBLINK-200410-25764
1448702,ZDB-DBLINK-070615-58,ZDB-DBLINK-200410-19896
1447761,ZDB-DBLINK-070426-39,ZDB-DBLINK-200410-19867
768910,ZDB-DBLINK-050218-1570,ZDB-DBLINK-200410-70779
775681,ZDB-DBLINK-060614-1528,ZDB-DBLINK-200410-76988
120243,ZDB-DBLINK-080204-760,ZDB-DBLINK-200410-22067
771392,ZDB-DBLINK-050612-106,ZDB-DBLINK-200410-15859
1437190,ZDB-DBLINK-050522-7,ZDB-DBLINK-200410-15591
780515,ZDB-DBLINK-070404-235,ZDB-DBLINK-200410-77714
148716,ZDB-DBLINK-100127-719,ZDB-DBLINK-200410-80288
97778,ZDB-DBLINK-030616-93,ZDB-DBLINK-200410-69215
97759,ZDB-DBLINK-030616-5,ZDB-DBLINK-200410-69216
97335953,ZDB-DBLINK-030610-2755,ZDB-DBLINK-200410-5994
97345020,ZDB-DBLINK-050309-363,ZDB-DBLINK-200410-30352
97329475,ZDB-DBLINK-030531-3166,ZDB-DBLINK-200410-2632
777837,ZDB-DBLINK-060929-66,ZDB-DBLINK-200410-17798
97331266,ZDB-DBLINK-030531-4791,ZDB-DBLINK-200410-5909
97339624,ZDB-DBLINK-030610-6138,ZDB-DBLINK-200410-6000
1446763,ZDB-DBLINK-070410-39,ZDB-DBLINK-200410-18546
97345517,ZDB-DBLINK-050506-198,ZDB-DBLINK-200410-28461
112067,ZDB-DBLINK-060929-50,ZDB-DBLINK-200410-17700
97347216,ZDB-DBLINK-080327-30,ZDB-DBLINK-200410-32047
1446733,ZDB-DBLINK-070410-308,ZDB-DBLINK-200410-19152
97324131,ZDB-DBLINK-020710-27521,ZDB-DBLINK-200410-4925
770478,ZDB-DBLINK-050218-847,ZDB-DBLINK-200410-76804
1446242,ZDB-DBLINK-070404-114,ZDB-DBLINK-200410-77388
97338429,ZDB-DBLINK-030610-5049,ZDB-DBLINK-200410-5259
1435099,ZDB-DBLINK-050218-2766,ZDB-DBLINK-200410-70116
118203,ZDB-DBLINK-070726-443,ZDB-DBLINK-200410-78492
98372,ZDB-DBLINK-040425-24856,ZDB-DBLINK-200410-7015
776203,ZDB-DBLINK-060616-56,ZDB-DBLINK-200410-17072
1455581,ZDB-DBLINK-081129-30406,ZDB-DBLINK-200410-24400
1435231,ZDB-DBLINK-050218-3206,ZDB-DBLINK-200410-70545
780974,ZDB-DBLINK-070410-90,ZDB-DBLINK-200410-19428
97341213,ZDB-DBLINK-030610-7585,ZDB-DBLINK-200410-3246
780345,ZDB-DBLINK-070404-109,ZDB-DBLINK-200410-77589
1430370,ZDB-DBLINK-040425-25917,ZDB-DBLINK-200410-10286
1434225,ZDB-DBLINK-041212-53,ZDB-DBLINK-200410-13576
780798,ZDB-DBLINK-070410-16,ZDB-DBLINK-200410-16666
1452402,ZDB-DBLINK-080529-1721,ZDB-DBLINK-200410-24559
114197,ZDB-DBLINK-070112-145,ZDB-DBLINK-200410-18635
97339793,ZDB-DBLINK-030610-6292,ZDB-DBLINK-200410-6315
97331917,ZDB-DBLINK-030531-5381,ZDB-DBLINK-200410-6388
97335661,ZDB-DBLINK-030610-2463,ZDB-DBLINK-200410-1061
97334040,ZDB-DBLINK-030531-857,ZDB-DBLINK-200410-973
1440613,ZDB-DBLINK-060512-7,ZDB-DBLINK-200410-16939
97344712,ZDB-DBLINK-050302-83,ZDB-DBLINK-200410-12388
97342346,ZDB-DBLINK-031118-356,ZDB-DBLINK-200410-27978
97342345,ZDB-DBLINK-031118-355,ZDB-DBLINK-200410-27980
97345823,ZDB-DBLINK-050506-476,ZDB-DBLINK-200410-28465
103496,ZDB-DBLINK-050218-2896,ZDB-DBLINK-200410-70465
1453259,ZDB-DBLINK-080721-466,ZDB-DBLINK-200410-23612
1437287,ZDB-DBLINK-050612-145,ZDB-DBLINK-200410-15821
99451,ZDB-DBLINK-040425-5911,ZDB-DBLINK-200410-9831
97334298,ZDB-DBLINK-030610-1099,ZDB-DBLINK-200410-845
1431585,ZDB-DBLINK-040724-1127,ZDB-DBLINK-200410-70072
102081,ZDB-DBLINK-041007-72,ZDB-DBLINK-200410-70633
767651,ZDB-DBLINK-040912-8,ZDB-DBLINK-200410-12936
105719,ZDB-DBLINK-050612-99,ZDB-DBLINK-200410-15956
1481503,ZDB-DBLINK-100920-81,ZDB-DBLINK-200410-81893
97343910,ZDB-DBLINK-041111-462,ZDB-DBLINK-200410-30323
97330753,ZDB-DBLINK-030531-4326,ZDB-DBLINK-200410-743
1443675,ZDB-DBLINK-060929-247,ZDB-DBLINK-200410-17579
97343820,ZDB-DBLINK-041111-380,ZDB-DBLINK-200410-30202
763900,ZDB-DBLINK-040115-46,ZDB-DBLINK-200410-9189
1446835,ZDB-DBLINK-070410-586,ZDB-DBLINK-200410-19378
97345728,ZDB-DBLINK-050506-39,ZDB-DBLINK-200410-28498
97344584,ZDB-DBLINK-050302-236,ZDB-DBLINK-200410-28950
97347125,ZDB-DBLINK-080225-36,ZDB-DBLINK-200410-30267
97347442,ZDB-DBLINK-080917-161,ZDB-DBLINK-200410-30557
785695,ZDB-DBLINK-080108-12,ZDB-DBLINK-200410-21638
1451173,ZDB-DBLINK-071002-201,ZDB-DBLINK-200410-78840
1449697,ZDB-DBLINK-070719-22,ZDB-DBLINK-200410-20120
1433873,ZDB-DBLINK-041010-79,ZDB-DBLINK-200410-13034
105001,ZDB-DBLINK-050417-301,ZDB-DBLINK-200410-14520
97344993,ZDB-DBLINK-050309-339,ZDB-DBLINK-200410-30217
125220,ZDB-DBLINK-090114-4681,ZDB-DBLINK-200410-79634
1439817,ZDB-DBLINK-060503-3482,ZDB-DBLINK-200410-71741
1434881,ZDB-DBLINK-050218-1900,ZDB-DBLINK-200410-70082
97334586,ZDB-DBLINK-030610-1387,ZDB-DBLINK-200410-3119
121585,ZDB-DBLINK-080721-382,ZDB-DBLINK-200410-23427
786401,ZDB-DBLINK-080529-1397,ZDB-DBLINK-200410-25426
107710,ZDB-DBLINK-060503-1954,ZDB-DBLINK-200410-77667
97332602,ZDB-DBLINK-030531-6000,ZDB-DBLINK-200410-6668
97344742,ZDB-DBLINK-050309-110,ZDB-DBLINK-200410-30068
786739,ZDB-DBLINK-080529-67,ZDB-DBLINK-200410-26145
765159,ZDB-DBLINK-040425-5671,ZDB-DBLINK-200410-8803
1431905,ZDB-DBLINK-040808-11,ZDB-DBLINK-200410-12460
771832,ZDB-DBLINK-051211-17569,ZDB-DBLINK-200410-16466
97330426,ZDB-DBLINK-030531-4030,ZDB-DBLINK-200410-4916
769393,ZDB-DBLINK-050218-3340,ZDB-DBLINK-200410-71110
97334272,ZDB-DBLINK-030610-1073,ZDB-DBLINK-200410-172
97339851,ZDB-DBLINK-030610-6345,ZDB-DBLINK-200410-1310
97329605,ZDB-DBLINK-030531-3283,ZDB-DBLINK-200410-1360
97342294,ZDB-DBLINK-031118-309,ZDB-DBLINK-200410-27452
97342293,ZDB-DBLINK-031118-308,ZDB-DBLINK-200410-27453
1435717,ZDB-DBLINK-050218-502,ZDB-DBLINK-200410-70286
101695,ZDB-DBLINK-040822-14,ZDB-DBLINK-200410-12742
103572,ZDB-DBLINK-050218-3159,ZDB-DBLINK-200410-69466
785733,ZDB-DBLINK-080114-68,ZDB-DBLINK-200410-31958
108045,ZDB-DBLINK-060503-3060,ZDB-DBLINK-200410-77188
1452136,ZDB-DBLINK-080529-1002,ZDB-DBLINK-200410-25719
813943,ZDB-DBLINK-100127-272,ZDB-DBLINK-200410-79858
97325171,ZDB-DBLINK-020710-44976,ZDB-DBLINK-200410-5626
1433574,ZDB-DBLINK-040930-1,ZDB-DBLINK-200410-13027
97341175,ZDB-DBLINK-030610-7550,ZDB-DBLINK-200410-6076
97327968,ZDB-DBLINK-030531-1806,ZDB-DBLINK-200410-6095
791027,ZDB-DBLINK-090114-4812,ZDB-DBLINK-200410-78687
101867,ZDB-DBLINK-040912-24,ZDB-DBLINK-200410-12947
1456847,ZDB-DBLINK-090114-4623,ZDB-DBLINK-200410-79244
97325181,ZDB-DBLINK-020710-44987,ZDB-DBLINK-200410-26734
97323531,ZDB-DBLINK-020710-17523,ZDB-DBLINK-200410-5065
780418,ZDB-DBLINK-070404-130,ZDB-DBLINK-200410-78103
813537,ZDB-DBLINK-100127-1609,ZDB-DBLINK-200410-81900
97323725,ZDB-DBLINK-020710-20604,ZDB-DBLINK-200410-5214
97330637,ZDB-DBLINK-030531-4221,ZDB-DBLINK-200410-1948
97340673,ZDB-DBLINK-030610-7094,ZDB-DBLINK-200410-2066
813490,ZDB-DBLINK-100127-1480,ZDB-DBLINK-200410-82046
785953,ZDB-DBLINK-080204-612,ZDB-DBLINK-200410-21988
1437412,ZDB-DBLINK-050706-32,ZDB-DBLINK-200410-16082
1447760,ZDB-DBLINK-070426-36,ZDB-DBLINK-200410-19845
104977,ZDB-DBLINK-050417-237,ZDB-DBLINK-200410-14623
103691,ZDB-DBLINK-050218-3595,ZDB-DBLINK-200410-69625
147600,ZDB-DBLINK-100127-1132,ZDB-DBLINK-200410-81804
97342889,ZDB-DBLINK-040526-6,ZDB-DBLINK-200410-8914
767942,ZDB-DBLINK-041010-144,ZDB-DBLINK-200410-13146
1438036,ZDB-DBLINK-060331-18,ZDB-DBLINK-200410-16585
1444096,ZDB-DBLINK-061103-8,ZDB-DBLINK-200410-18289
97341776,ZDB-DBLINK-030829-67,ZDB-DBLINK-200410-28937
1444291,ZDB-DBLINK-061122-87,ZDB-DBLINK-200410-77458
97341040,ZDB-DBLINK-030610-7428,ZDB-DBLINK-200410-6170
97330470,ZDB-DBLINK-030531-4070,ZDB-DBLINK-200410-6260
782816,ZDB-DBLINK-070615-42,ZDB-DBLINK-200410-19918
1444090,ZDB-DBLINK-061103-63,ZDB-DBLINK-200410-18336
108987,ZDB-DBLINK-060519-42,ZDB-DBLINK-200410-17009
97341698,ZDB-DBLINK-030804-21,ZDB-DBLINK-200410-28896
97341720,ZDB-DBLINK-030804-43,ZDB-DBLINK-200410-28897
1450942,ZDB-DBLINK-070928-106,ZDB-DBLINK-200410-20400
1436598,ZDB-DBLINK-050417-174,ZDB-DBLINK-200410-14671
104966,ZDB-DBLINK-050417-207,ZDB-DBLINK-200410-14768
110444,ZDB-DBLINK-060616-72,ZDB-DBLINK-200410-17104
103592,ZDB-DBLINK-050218-3222,ZDB-DBLINK-040826-317
105418,ZDB-DBLINK-050522-228,ZDB-DBLINK-200410-15424
97340024,ZDB-DBLINK-030610-6503,ZDB-DBLINK-200410-3113
97331383,ZDB-DBLINK-030531-4898,ZDB-DBLINK-200410-3173
97335479,ZDB-DBLINK-030610-2281,ZDB-DBLINK-200410-5629
1452626,ZDB-DBLINK-080529-687,ZDB-DBLINK-200410-25921
104229,ZDB-DBLINK-050218-564,ZDB-DBLINK-200410-77197
777846,ZDB-DBLINK-060929-93,ZDB-DBLINK-200410-17672
97336486,ZDB-DBLINK-030610-328,ZDB-DBLINK-200410-125
97337661,ZDB-DBLINK-030610-435,ZDB-DBLINK-200410-152
97326926,ZDB-DBLINK-030328-48,ZDB-DBLINK-200410-28412
97347215,ZDB-DBLINK-080327-3,ZDB-DBLINK-200410-31996
771295,ZDB-DBLINK-050522-534,ZDB-DBLINK-200410-15592
97332178,ZDB-DBLINK-030531-5618,ZDB-DBLINK-200410-6624
1435765,ZDB-DBLINK-050218-52,ZDB-DBLINK-200410-71037
1435159,ZDB-DBLINK-050218-2954,ZDB-DBLINK-200410-71690
97328351,ZDB-DBLINK-030531-2151,ZDB-DBLINK-200410-1046
97335948,ZDB-DBLINK-030610-2750,ZDB-DBLINK-200410-3744
1439693,ZDB-DBLINK-060503-3070,ZDB-DBLINK-200410-77204
812691,ZDB-DBLINK-091202-257,ZDB-DBLINK-200410-26682
120049,ZDB-DBLINK-080204-236,ZDB-DBLINK-200410-21620
97332144,ZDB-DBLINK-030531-5588,ZDB-DBLINK-200410-4985
97336319,ZDB-DBLINK-030610-3121,ZDB-DBLINK-200410-5104
783288,ZDB-DBLINK-070709-176,ZDB-DBLINK-200410-2922
97343179,ZDB-DBLINK-041008-166,ZDB-DBLINK-200410-29623
1453348,ZDB-DBLINK-080721-713,ZDB-DBLINK-200410-24216
1444113,ZDB-DBLINK-061110-13,ZDB-DBLINK-200410-18339
1448459,ZDB-DBLINK-070608-2139,ZDB-DBLINK-200410-77933
97345959,ZDB-DBLINK-050809-10,ZDB-DBLINK-200410-29859
783919,ZDB-DBLINK-070726-294,ZDB-DBLINK-200410-78582
97336988,ZDB-DBLINK-030610-3736,ZDB-DBLINK-200410-5320
97337940,ZDB-DBLINK-030610-4603,ZDB-DBLINK-200410-4099
1451688,ZDB-DBLINK-080204-219,ZDB-DBLINK-200410-21396
120282,ZDB-DBLINK-080204-866,ZDB-DBLINK-200410-21422
777842,ZDB-DBLINK-060929-81,ZDB-DBLINK-200410-17773
770619,ZDB-DBLINK-050320-38,ZDB-DBLINK-200410-14021
97332984,ZDB-DBLINK-030531-6347,ZDB-DBLINK-200410-2403
97337166,ZDB-DBLINK-030610-3898,ZDB-DBLINK-200410-2554
1443713,ZDB-DBLINK-060929-52,ZDB-DBLINK-200410-17948
97337666,ZDB-DBLINK-030610-4354,ZDB-DBLINK-200410-2540
146951,ZDB-DBLINK-091202-323,ZDB-DBLINK-200410-26626
97342509,ZDB-DBLINK-040107-39,ZDB-DBLINK-200410-29057
790878,ZDB-DBLINK-090114-4377,ZDB-DBLINK-200410-79366
97327471,ZDB-DBLINK-030531-1357,ZDB-DBLINK-200410-2039
97340097,ZDB-DBLINK-030610-657,ZDB-DBLINK-200410-2159
1453325,ZDB-DBLINK-080721-650,ZDB-DBLINK-200410-24047
768268,ZDB-DBLINK-041121-6,ZDB-DBLINK-200410-13459
97340252,ZDB-DBLINK-030610-6710,ZDB-DBLINK-200410-1470
97330366,ZDB-DBLINK-030531-3978,ZDB-DBLINK-200410-1553
1431924,ZDB-DBLINK-040808-62,ZDB-DBLINK-200410-12451
1446365,ZDB-DBLINK-070404-149,ZDB-DBLINK-200410-78061
97323105,ZDB-DBLINK-020710-10038,ZDB-DBLINK-200410-2572
786160,ZDB-DBLINK-080401-42,ZDB-DBLINK-200410-22398
770264,ZDB-DBLINK-050218-668,ZDB-DBLINK-200410-70308
112001,ZDB-DBLINK-060929-170,ZDB-DBLINK-200410-17935
125014,ZDB-DBLINK-090114-4097,ZDB-DBLINK-200410-79156
1453252,ZDB-DBLINK-080721-445,ZDB-DBLINK-200410-23567
97333122,ZDB-DBLINK-030531-6471,ZDB-DBLINK-200410-105
97334214,ZDB-DBLINK-030610-1015,ZDB-DBLINK-200410-116
97342200,ZDB-DBLINK-031118-224,ZDB-DBLINK-200410-6545
97342201,ZDB-DBLINK-031118-225,ZDB-DBLINK-200410-6586
837793,ZDB-DBLINK-111024-13500,ZDB-DBLINK-200410-81691
1446195,ZDB-DBLINK-070403-1,ZDB-DBLINK-200410-19070
98242,ZDB-DBLINK-040223-2,ZDB-DBLINK-200410-7675
97341286,ZDB-DBLINK-030610-7651,ZDB-DBLINK-200410-3622
97327197,ZDB-DBLINK-030531-1108,ZDB-DBLINK-200410-3661
97329854,ZDB-DBLINK-030531-3512,ZDB-DBLINK-200410-26836
97340954,ZDB-DBLINK-030610-735,ZDB-DBLINK-200410-26884
768198,ZDB-DBLINK-041114-180,ZDB-DBLINK-200410-13535
1446864,ZDB-DBLINK-070421-23681,ZDB-DBLINK-200410-19056
767994,ZDB-DBLINK-041010-83,ZDB-DBLINK-200410-13293
1450144,ZDB-DBLINK-070820-52,ZDB-DBLINK-200410-20207
99683,ZDB-DBLINK-040704-61,ZDB-DBLINK-200410-11667
784247,ZDB-DBLINK-070818-24353,ZDB-DBLINK-200410-20285
770423,ZDB-DBLINK-050218-730,ZDB-DBLINK-200410-69877
120889,ZDB-DBLINK-080529-437,ZDB-DBLINK-200410-24713
1438033,ZDB-DBLINK-060331-1,ZDB-DBLINK-200410-16543
97330729,ZDB-DBLINK-030531-4304,ZDB-DBLINK-200410-1740
1433337,ZDB-DBLINK-040822-11,ZDB-DBLINK-200410-12739
124825,ZDB-DBLINK-090114-3568,ZDB-DBLINK-200410-79048
1449156,ZDB-DBLINK-070709-141,ZDB-DBLINK-200410-2483
106394,ZDB-DBLINK-060331-7,ZDB-DBLINK-200410-16564
787268,ZDB-DBLINK-080721-146,ZDB-DBLINK-200410-22765
97333092,ZDB-DBLINK-030531-6444,ZDB-DBLINK-200410-4086
97339226,ZDB-DBLINK-030610-5775,ZDB-DBLINK-200410-4174
1431260,ZDB-DBLINK-040625-173,ZDB-DBLINK-200410-11381
763988,ZDB-DBLINK-040217-8,ZDB-DBLINK-200410-10114
1435257,ZDB-DBLINK-050218-3287,ZDB-DBLINK-200410-69788
768199,ZDB-DBLINK-041114-183,ZDB-DBLINK-200410-13532
1477770,ZDB-DBLINK-091027-16,ZDB-DBLINK-200410-26542
119650,ZDB-DBLINK-071002-72,ZDB-DBLINK-200410-77871
121596,ZDB-DBLINK-080721-413,ZDB-DBLINK-200410-23510
1436622,ZDB-DBLINK-050417-239,ZDB-DBLINK-200410-14732
97323327,ZDB-DBLINK-020710-1392,ZDB-DBLINK-200410-1808
102464,ZDB-DBLINK-041114-74,ZDB-DBLINK-200410-13398
113557,ZDB-DBLINK-061215-74,ZDB-DBLINK-200410-18494
1437990,ZDB-DBLINK-060312-40,ZDB-DBLINK-200410-16583
121528,ZDB-DBLINK-080721-220,ZDB-DBLINK-200410-22972
97330708,ZDB-DBLINK-030531-4286,ZDB-DBLINK-200410-639
123900,ZDB-DBLINK-081129-27864,ZDB-DBLINK-200410-24883
97332032,ZDB-DBLINK-030531-5486,ZDB-DBLINK-200410-1734
97335322,ZDB-DBLINK-030610-2124,ZDB-DBLINK-200410-1786
97336264,ZDB-DBLINK-030610-3066,ZDB-DBLINK-200410-3111
97334070,ZDB-DBLINK-030531-884,ZDB-DBLINK-200410-3172
97325528,ZDB-DBLINK-020710-8639,ZDB-DBLINK-200410-572
780623,ZDB-DBLINK-070404-575,ZDB-DBLINK-200410-78456
105124,ZDB-DBLINK-050419-242,ZDB-DBLINK-200410-70032
815448,ZDB-DBLINK-100920-334,ZDB-DBLINK-200410-80005
1439555,ZDB-DBLINK-060503-2600,ZDB-DBLINK-200410-77699
767941,ZDB-DBLINK-041010-141,ZDB-DBLINK-200410-13150
1430146,ZDB-DBLINK-040425-25245,ZDB-DBLINK-200410-8060
97339883,ZDB-DBLINK-030610-6374,ZDB-DBLINK-200410-4780
97327095,ZDB-DBLINK-030531-1014,ZDB-DBLINK-200410-4816
105507,ZDB-DBLINK-050522-469,ZDB-DBLINK-200410-15300
780777,ZDB-DBLINK-070410-102,ZDB-DBLINK-200410-19680
1437562,ZDB-DBLINK-051009-2,ZDB-DBLINK-200410-16198
776219,ZDB-DBLINK-060623-23,ZDB-DBLINK-200410-17109
1450975,ZDB-DBLINK-070928-196,ZDB-DBLINK-200410-20473
97338330,ZDB-DBLINK-030610-4959,ZDB-DBLINK-200410-4244
97326043,ZDB-DBLINK-020821-623,ZDB-DBLINK-200410-604
768264,ZDB-DBLINK-041121-13,ZDB-DBLINK-200410-13316
786585,ZDB-DBLINK-080529-25,ZDB-DBLINK-200410-25539
99788,ZDB-DBLINK-040718-257,ZDB-DBLINK-200410-12224
771812,ZDB-DBLINK-051120-61,ZDB-DBLINK-200410-16350
789665,ZDB-DBLINK-081129-27869,ZDB-DBLINK-200410-26088
115151,ZDB-DBLINK-070410-480,ZDB-DBLINK-200410-19814
97335463,ZDB-DBLINK-030610-2265,ZDB-DBLINK-200410-2382
1435836,ZDB-DBLINK-050218-551,ZDB-DBLINK-200410-70867
778400,ZDB-DBLINK-061122-83,ZDB-DBLINK-200410-77448
814526,ZDB-DBLINK-100127-842,ZDB-DBLINK-200410-79706
1446660,ZDB-DBLINK-070410-109,ZDB-DBLINK-200410-19442
149526,ZDB-DBLINK-100920-101,ZDB-DBLINK-200410-80119
97337855,ZDB-DBLINK-030610-4526,ZDB-DBLINK-200410-6297
97332593,ZDB-DBLINK-030531-5994,ZDB-DBLINK-200410-6369
97333137,ZDB-DBLINK-030531-6486,ZDB-DBLINK-200410-5030
1431902,ZDB-DBLINK-040801-99,ZDB-DBLINK-200410-12384
148156,ZDB-DBLINK-100127-266,ZDB-DBLINK-200410-81711
98206,ZDB-DBLINK-040204-9705,ZDB-DBLINK-200410-9032
97324822,ZDB-DBLINK-020710-39321,ZDB-DBLINK-200410-3297
97331191,ZDB-DBLINK-030531-4723,ZDB-DBLINK-200410-3354
97339463,ZDB-DBLINK-030610-5991,ZDB-DBLINK-200410-3549
120923,ZDB-DBLINK-080529-53,ZDB-DBLINK-200410-26197
148439,ZDB-DBLINK-100127-344,ZDB-DBLINK-200410-79871
1480081,ZDB-DBLINK-100127-343,ZDB-DBLINK-200410-80027
780815,ZDB-DBLINK-070410-206,ZDB-DBLINK-200410-19711
97331555,ZDB-DBLINK-030531-5053,ZDB-DBLINK-200410-5538
1439899,ZDB-DBLINK-060503-3737,ZDB-DBLINK-200410-69735
771193,ZDB-DBLINK-050522-259,ZDB-DBLINK-200410-15558
104151,ZDB-DBLINK-050218-533,ZDB-DBLINK-200410-71277
97334355,ZDB-DBLINK-030610-1156,ZDB-DBLINK-200410-5654
97329371,ZDB-DBLINK-030531-3071,ZDB-DBLINK-200410-4866
783820,ZDB-DBLINK-070719-33,ZDB-DBLINK-200410-20137
97342139,ZDB-DBLINK-031118-17,ZDB-DBLINK-200410-1338
97342150,ZDB-DBLINK-031118-18,ZDB-DBLINK-200410-1350
103943,ZDB-DBLINK-050218-451,ZDB-DBLINK-200410-71182
785412,ZDB-DBLINK-071002-65,ZDB-DBLINK-200410-78520
97329900,ZDB-DBLINK-030531-3554,ZDB-DBLINK-200410-4861
780205,ZDB-DBLINK-070209-122,ZDB-DBLINK-200410-19005
97342032,ZDB-DBLINK-031116-49,ZDB-DBLINK-200410-29023
97326690,ZDB-DBLINK-021105-18,ZDB-DBLINK-200410-28260
780914,ZDB-DBLINK-070410-476,ZDB-DBLINK-200410-19809
763469,ZDB-DBLINK-030415-11,ZDB-DBLINK-200410-6770
1430465,ZDB-DBLINK-040425-26202,ZDB-DBLINK-200410-9747
102164,ZDB-DBLINK-041010-106,ZDB-DBLINK-200410-13192
1439132,ZDB-DBLINK-060421-150,ZDB-DBLINK-200410-16782
